ApplStandard,Brand,Cap,CEC_,Conn_Type,Country,delayStartMode,Depth,Height,Load_Type,Model No,N-Standard,New SRI,New Star,postProgenergy,powerConsMode,Prog Name,Prog Time,Sold_in,standbyPowerUsage,Submit_ID,SubmitStatus,Tot Wat Cons,Type,Water_Softener,Width,ExpDate,GrandDate,Product Class
AS/NZS 2007.2:2003 (Legacy),ASKO,14,229,Single,Sweden,,550.0,820.0,Normal Wash low temp (45c) normal drying (45c),D3330,AS/NZS 2007.1:2005,4.02,4.0,,,Normal Wash 45c Normal Drying,94.0,"Australia,New Zealand",,15183,Expired,13.9,Built-in,False,595.0,2009-05-06,,
AS/NZS 2007.2:2003 (Legacy),ASKO,14,229,Single,Sweden,,550.0,820.0,Normal Wash low temp (45c) normal drying (45c),DW 20.2,AS/NZS 2007.1:2005,4.02,4.0,,,Normal Wash 45c Normal Drying,94.0,"Australia,New Zealand",,15183,Expired,13.9,Built-in,False,595.0,2009-05-06,,
AS/NZS 2007.2:2003 (Legacy),ELECTROLUX,12,233,Single,Australia,,570.0,820.0,REGULAR ECO,EX403IWB,AS/NZS 2007.1:2005,3.54,3.5,,,REGULAR ECO,98.0,"Australia,New Zealand",,15605,Expired,16.8,Built-in,False,595.0,2009-06-16,,
AS/NZS 2007.2:2003 (Legacy),ELECTROLUX,12,233,Single,Australia,,570.0,820.0,REGULAR ECO,EX403SB,AS/NZS 2007.1:2005,3.54,3.5,,,REGULAR ECO,98.0,"Australia,New Zealand",,15605,Expired,16.8,Built-in,False,595.0,2009-06-16,,
AS/NZS 2007.2:2003 (Legacy),ELECTROLUX,12,233,Single,Australia,,570.0,820.0,REGULAR ECO,EX403WB,AS/NZS 2007.1:2005,3.54,3.5,,,REGULAR ECO,98.0,"Australia,New Zealand",,15605,Expired,16.8,Built-in,False,595.0,2009-06-16,,
AS/NZS 2007.2:2003 (Legacy),ELECTROLUX,12,233,Single,Australia,,570.0,820.0,REGULAR ECO,EX302SB,AS/NZS 2007.1:2005,3.54,3.5,,,REGULAR ECO,98.0,"Australia,New Zealand",,15605,Expired,16.8,Built-in,False,595.0,2009-06-16,,
AS/NZS 2007.2:2003 (Legacy),ELECTROLUX,12,233,Single,Australia,,570.0,820.0,REGULAR ECO,EX302WB,AS/NZS 2007.1:2005,3.54,3.5,,,REGULAR ECO,98.0,"Australia,New Zealand",,15605,Expired,16.8,Built-in,False,595.0,2009-06-16,,
AS/NZS 2007.2:2003 (Legacy),BAUMATIC,12,382,Single,China,,580.0,850.0,Normal Wash,BAFD62W,AS/NZS 2007.1:2005,2.15,2.0,,,normal,114.0,"Australia,New Zealand",,19806,Expired,17.4,Freestanding,False,600.0,2010-04-20,,
AS/NZS 2007.2:2003 (Legacy),BAUMATIC,12,382,Single,China,,580.0,850.0,Normal Wash,BAFD62SS,AS/NZS 2007.1:2005,2.15,2.0,,,normal,114.0,"Australia,New Zealand",,19806,Expired,17.4,Freestanding,False,600.0,2010-04-20,,
AS/NZS 2007.2:2003 (Legacy),WESTINGHOUSE,12,332,Single,Australia,,570.0,820.0,NORMAL ECO,SB925SJ,AS/NZS 2007.1:2005,2.54,2.5,,,NORMAL ECO,155.0,"Australia,New Zealand",,13402,Expired,16.2,Built-in,False,595.0,2008-09-28,,
AS/NZS 2007.2:2003 (Legacy),WESTINGHOUSE,12,332,Single,Australia,,570.0,820.0,NORMAL ECO,SB915SJ,AS/NZS 2007.1:2005,2.54,2.5,,,NORMAL ECO,155.0,"Australia,New Zealand",,13402,Expired,16.2,Built-in,False,595.0,2008-09-28,,
AS/NZS 2007.2:2003 (Legacy),WESTINGHOUSE,12,332,Single,Australia,,570.0,820.0,NORMAL ECO,SB915KJ,AS/NZS 2007.1:2005,2.54,2.5,,,NORMAL ECO,155.0,"Australia,New Zealand",,13402,Expired,16.2,Built-in,False,595.0,2008-09-28,,
AS/NZS 2007.2:2003 (Legacy),WESTINGHOUSE,12,332,Single,Australia,,570.0,820.0,NORMAL ECO,SB915WJ,AS/NZS 2007.1:2005,2.54,2.5,,,NORMAL ECO,155.0,"Australia,New Zealand",,13402,Expired,16.2,Built-in,False,595.0,2008-09-28,,
AS/NZS 2007.2:2003 (Legacy),WESTINGHOUSE,12,332,Single,Australia,,570.0,820.0,NORMAL ECO,SB907SJ,AS/NZS 2007.1:2005,2.54,2.5,,,NORMAL ECO,155.0,"Australia,New Zealand",,13402,Expired,16.2,Built-in,False,595.0,2008-09-28,,
AS/NZS 2007.2:2003 (Legacy),WESTINGHOUSE,12,332,Single,Australia,,570.0,820.0,NORMAL ECO,SB907WJ,AS/NZS 2007.1:2005,2.54,2.5,,,NORMAL ECO,155.0,"Australia,New Zealand",,13402,Expired,16.2,Built-in,False,595.0,2008-09-28,,
AS/NZS 2007.2:2003 (Legacy),WESTINGHOUSE,12,332,Single,Australia,,570.0,820.0,NORMAL ECO,SB,AS/NZS 2007.1:2005,2.54,2.5,,,NORMAL ECO,155.0,"Australia,New Zealand",,13402,Expired,16.2,Built-in,False,595.0,2008-09-28,,
AS/NZS 2007.2:2003 (Legacy),ELECTROLUX,12,560,Single,Italy,,575.0,818.0,Normal 65 with Prewash,ESI6110X,AS/NZS 2007.1:2005,1.08,1.0,,,Normal 65 with Prewash,104.0,"Australia,New Zealand",,15602,Expired,20.02,Built-in,True,596.0,2009-06-16,,
AS/NZS 2007.2:2003 (Legacy),ELECTROLUX,12,560,Single,Italy,,575.0,818.0,Normal 65 with Prewash,ESI6110U,AS/NZS 2007.1:2005,1.08,1.0,,,Normal 65 with Prewash,104.0,"Australia,New Zealand",,15602,Expired,20.02,Built-in,True,596.0,2009-06-16,,
AS/NZS 2007.2:2003 (Legacy),ELECTROLUX,12,560,Single,Italy,,575.0,818.0,Normal 65 with Prewash,ESL6100,AS/NZS 2007.1:2005,1.08,1.0,,,Normal 65 with Prewash,104.0,"Australia,New Zealand",,15602,Expired,20.02,Built-in,True,596.0,2009-06-16,,
AS/NZS 2007.2:2003 (Legacy),ELECTROLUX,12,560,Single,Italy,,575.0,818.0,Normal 65 with Prewash,ESF6100W,AS/NZS 2007.1:2005,1.08,1.0,,,Normal 65 with Prewash,104.0,"Australia,New Zealand",,15602,Expired,20.02,Built-in,True,596.0,2009-06-16,,
AS/NZS 2007.2:2003 (Legacy),ELECTROLUX,12,560,Single,Italy,,575.0,818.0,Normal 65 with Prewash,ESF6100X,AS/NZS 2007.1:2005,1.08,1.0,,,Normal 65 with Prewash,104.0,"Australia,New Zealand",,15602,Expired,20.02,Built-in,True,596.0,2009-06-16,,
AS/NZS 2007.2:2003 (Legacy),ELECTROLUX,12,560,Single,Italy,,575.0,818.0,Normal 65 with Prewash,ESI6110U,AS/NZS 2007.1:2005,1.08,1.0,,,Normal 65 with Prewash,104.0,"Australia,New Zealand",,15602,Expired,20.02,Built-in,True,596.0,2009-06-16,,
AS/NZS 2007.2:2003 (Legacy),KLEENMAID,12,392,Single,France,,,,NORMAL WASH ,DW27i,AS/NZS 2007.1:2005,2.07,2.0,,,NORMAL,105.0,"Australia,New Zealand",,19501,Expired,16.1,Built-in,False,,2010-03-10,,
AS/NZS 2007.2:2003 (Legacy),FISHER & PAYKEL,12,280,Single,Germany,,,,Normal,DW691 EDIX,AS/NZS 2007.1:2005,3.0,3.0,,,Normal 40,74.0,"Australia,New Zealand",,19071,Expired,17.7,Freestanding,False,,2010-02-23,,
AS/NZS 2007.2:2003 (Legacy),FISHER & PAYKEL,12,280,Single,Germany,,,,Normal,DW691 EDWH,AS/NZS 2007.1:2005,3.0,3.0,,,Normal 40,74.0,"Australia,New Zealand",,19071,Expired,17.7,Freestanding,False,,2010-02-23,,
AS/NZS 2007.2:2003 (Legacy),WHIRLPOOL,12,271,Dual,Germany,,596.0,860.0,Normal 40 Degree C,6adp8540ix,AS/NZS 2007.1:2005,3.11394,3.0,,,Normal 40 Degrees C,73.0,"Australia,New Zealand",,14477,Expired,18.0,Freestanding,False,597.0,2009-02-22,,
AS/NZS 2007.2:2003 (Legacy),WHIRLPOOL,12,271,Dual,Germany,,596.0,860.0,Normal 40 Degree C,6adp5550wh,AS/NZS 2007.1:2005,3.11394,3.0,,,Normal 40 Degrees C,73.0,"Australia,New Zealand",,14477,Expired,18.0,Freestanding,False,597.0,2009-02-22,,
AS/NZS 2007.2:2003 (Legacy),WHIRLPOOL,12,271,Dual,Germany,,596.0,860.0,Normal 40 Degree C,6adp5540wh,AS/NZS 2007.1:2005,3.11394,3.0,,,Normal 40 Degrees C,73.0,"Australia,New Zealand",,14477,Expired,18.0,Freestanding,False,597.0,2009-02-22,,
AS/NZS 2007.2:2003 (Legacy),FISHER & PAYKEL,12,275,Single,New Zealand,,,,Normal eco,DD603,AS/NZS 2007.1:2005,3.09,3.0,,,Normal Eco ,215.0,"Australia,New Zealand",,19351,Expired,16.88,Built-in,False,,2010-04-27,,
AS/NZS 2007.2:2003 (Legacy),KLEENMAID,12,266,Single,France,,,,NORMAL WASH AT 50 DEGREES C,DW25X,AS/NZS 2007.1:2005,3.166,3.0,,,NORMAL,142.0,"Australia,New Zealand",,19478,Expired,15.7,Built-in,False,,2010-03-10,,
AS/NZS 2007.2:2003 (Legacy),KLEENMAID,12,266,Single,France,,,,NORMAL WASH AT 50 DEGREES C,DW25W,AS/NZS 2007.1:2005,3.166,3.0,,,NORMAL,142.0,"Australia,New Zealand",,19478,Expired,15.7,Built-in,False,,2010-03-10,,
AS/NZS 2007.2:2003 (Legacy),CONCEPT,12,446,Single,Turkey,,600.0,850.0,No. 5 Economy 55*C,CI*5000,AS/NZS 2007.1:2005,1.717,1.5,,,No. 5 Economy 55*C,87.0,"Australia,New Zealand",,15067,Expired,15.24,Built-in,False,600.0,2009-05-19,,
AS/NZS 2007.2:2003 (Legacy),CONCEPT,12,446,Single,Turkey,,600.0,850.0,No. 5 Economy 55*C,C5000,AS/NZS 2007.1:2005,1.717,1.5,,,No. 5 Economy 55*C,87.0,"Australia,New Zealand",,15067,Expired,15.24,Built-in,False,600.0,2009-05-19,,
AS/NZS 2007.2:2003 (Legacy),ANDI,12,525,Single,Turkey,,600.0,850.0,No 5 ECO 55C,AIX3506,AS/NZS 2007.1:2005,1.25993,1.0,,,No 5 ECO 55C,89.0,"Australia,New Zealand",,15359,Expired,15.3,Built-in,False,600.0,2009-05-19,,
AS/NZS 2007.2:2003 (Legacy),ANDI,12,525,Single,Turkey,,600.0,850.0,No 5 ECO 55C,A3506,AS/NZS 2007.1:2005,1.25993,1.0,,,No 5 ECO 55C,89.0,"Australia,New Zealand",,15359,Expired,15.3,Built-in,False,600.0,2009-05-19,,
AS/NZS 2007.2:2003 (Legacy),NEFF,12,428,Single,Germany,,,,ECO 50*,S44E33NI,AS/NZS 2007.1:2005,1.8326,1.5,,,ECO 50*,150.3,"Australia,New Zealand",,20271,Expired,15.2,Built-in,True,,2010-05-04,,
AS/NZS 2007.2:2003 (Legacy),NEFF,12,428,Single,Germany,,,,ECO 50*,S44M55NO,AS/NZS 2007.1:2005,1.8326,1.5,,,ECO 50*,150.3,"Australia,New Zealand",,20271,Expired,15.2,Built-in,True,,2010-05-04,,
AS/NZS 2007.2:2003 (Legacy),NEFF,12,428,Single,Germany,,,,ECO 50*,S54T57XO,AS/NZS 2007.1:2005,1.8326,1.5,,,ECO 50*,150.3,"Australia,New Zealand",,20271,Expired,15.2,Built-in,True,,2010-05-04,,
AS/NZS 2007.2:2003 (Legacy),KLEENMAID,13,212,Single,France,,,,Normal,DW25* & DW26*,AS/NZS 2007.1:2005,4.02,4.0,,,Normal,98.0,Australia,,20127,Expired,15.1,Built-in,False,,2010-04-26,,
AS/NZS 2007.2:2003 (Legacy),KLEENMAID,12,401,Single,France,,,,PROGRAM 4,DW24W,AS/NZS 2007.1:2005,2.01,2.0,,,NORMAL,106.0,"Australia,New Zealand",,19500,Expired,16.0,Built-in,False,,2010-03-10,,
AS/NZS 2007.2:2003 (Legacy),KLEENMAID,12,401,Single,France,,,,PROGRAM 4,DW24X,AS/NZS 2007.1:2005,2.01,2.0,,,NORMAL,106.0,"Australia,New Zealand",,19500,Expired,16.0,Built-in,False,,2010-03-10,,
AS/NZS 2007.2:2003 (Legacy),D AMANI,12,382,Single,China,,580.0,850.0,Normal Wash,DDW3FW,AS/NZS 2007.1:2005,2.15,2.0,,, normal,114.0,"Australia,New Zealand",,21782,Expired,17.4,Freestanding,False,600.0,2010-12-12,,
AS/NZS 2007.2:2003 (Legacy),D AMANI,12,382,Single,China,,580.0,850.0,Normal Wash,DDW3FSS,AS/NZS 2007.1:2005,2.15,2.0,,, normal,114.0,"Australia,New Zealand",,21782,Expired,17.4,Freestanding,False,600.0,2010-12-12,,
AS/NZS 2007.2:2003 (Legacy),KLEENMAID,12,427,Single,France,,,,Normal,DW19W,AS/NZS 2007.1:2005,1.8,1.5,,,Normal,156.0,"Australia,New Zealand",,19475,Expired,16.4,Built-in,False,,2010-03-10,,
AS/NZS 2007.2:2003 (Legacy),KLEENMAID,12,427,Single,France,,,,Normal,DW19X,AS/NZS 2007.1:2005,1.8,1.5,,,Normal,156.0,"Australia,New Zealand",,19475,Expired,16.4,Built-in,False,,2010-03-10,,
AS/NZS 2007.2:2003 (Legacy),DEC,12,365,Single,China,,540.0,820.0,Normal Wash,D-WQP12-DW,AS/NZS 2007.1:2005,2.28,2.0,,,Normal,116.0,"Australia,New Zealand",,15096,Expired,19.3,Built-in,True,595.0,2009-04-07,,
AS/NZS 2007.2:2003 (Legacy),ANDI,12,476,Single,Turkey,,600.0,850.0,Program No. 5 ECO 55C,A3507,AS/NZS 2007.1:2005,1.53463,1.5,,,Program No. 5  ECO 55C,88.0,"Australia,New Zealand",,15095,Expired,15.1,Built-in,True,600.0,2009-05-17,,
AS/NZS 2007.2:2003 (Legacy),DE DIETRICH,13,212,Single,France,,,,Normal,DVI460XZ1,AS/NZS 2007.1:2005,4.0267,4.0,,,Normal,98.0,"Australia,New Zealand",,20347,Expired,15.1,Freestanding,False,,2010-05-05,,
AS/NZS 2007.2:2003 (Legacy),NIGHTINGALE,12,382,Single,China,,580.0,850.0,NORMAL,WQP12-9011BSS,AS/NZS 2007.1:2005,2.15,2.0,,,NORMAL,113.0,Australia,,20079,Expired,17.53,Freestanding,True,600.0,2010-05-04,,
AS/NZS 2007.2:2003 (Legacy),NIGHTINGALE,12,382,Single,China,,580.0,850.0,NORMAL,WQP12-9011B,AS/NZS 2007.1:2005,2.15,2.0,,,NORMAL,113.0,Australia,,20079,Expired,17.53,Freestanding,True,600.0,2010-05-04,,
AS/NZS 2007.2:2003 (Legacy),TUSCANY,12,387,Single,China,,600.0,850.0,normal with ECO selected,DW101*-T,AS/NZS 2007.1:2005,2.114973099,2.0,,,Normal and Economy,128.0,"Australia,New Zealand",,17904,Expired,14.6,Freestanding,False,600.0,2009-11-08,,
AS/NZS 2007.2:2003 (Legacy),FOSTER,12,431,Single,Italy,,,,P3 Normal,2901023,AS/NZS 2007.1:2005,1.8127,1.5,,,P3 Normal,137.0,Australia,,17862,Expired,15.41,Built-in,False,,2009-10-18,,
AS/NZS 2007.2:2003 (Legacy),TELMANN,12,387,Single,China,,600.0,850.0,,TEL12DWMS,AS/NZS 2007.1:2005,2.114973099,2.0,,,Normal and Economy,128.0,"Australia,New Zealand",,22671,Expired,14.6,Freestanding,False,600.0,2010-10-18,,
AS/NZS 2007.2:2003 (Legacy),KLEENMAID ST GEORGE,12,266,Single,France,,,,NORMAL WASH AT 50 DEGREES C,DW21W,AS/NZS 2007.1:2005,3.166,3.0,,,NORMAL,142.0,"Australia,New Zealand",,14883,Expired,15.7,Built-in,False,,2009-04-05,,
AS/NZS 2007.2:2003 (Legacy),KLEENMAID ST GEORGE,12,266,Single,France,,,,NORMAL WASH AT 50 DEGREES C,DW21X,AS/NZS 2007.1:2005,3.166,3.0,,,NORMAL,142.0,"Australia,New Zealand",,14883,Expired,15.7,Built-in,False,,2009-04-05,,
AS/NZS 2007.2:2003 (Legacy),KLEENMAID ST GEORGE,12,266,Single,France,,,,NORMAL WASH AT 50 DEGREES C,DW22i,AS/NZS 2007.1:2005,3.166,3.0,,,NORMAL,142.0,"Australia,New Zealand",,14883,Expired,15.7,Built-in,False,,2009-04-05,,
AS/NZS 2007.2:2003 (Legacy),HOMESTAR,12,382,Single,China,,580.0,850.0,Normal wash,KFDW1W,AS/NZS 2007.1:2005,2.15,2.0,,,Normal,114.0,"Australia,New Zealand",,19814,Expired,17.4,Freestanding,False,600.0,2010-04-20,,
AS/NZS 2007.2:2003 (Legacy),HOMESTAR,12,382,Single,China,,580.0,850.0,Normal wash,KFDW1SS,AS/NZS 2007.1:2005,2.15,2.0,,,Normal,114.0,"Australia,New Zealand",,19814,Expired,17.4,Freestanding,False,600.0,2010-04-20,,
AS/NZS 2007.2:2003 (Legacy),DDI,12,382,Single,China,,580.0,850.0,,MDW1,AS/NZS 2007.1:2005,2.15,2.0,,,Normal,114.0,"Australia,New Zealand",,23249,Expired,17.4,Freestanding,False,600.0,2010-12-12,,
AS/NZS 2007.2:2003 (Legacy),LINEA,12,382,Single,China,,580.0,850.0,Normal wash,LDW3W,AS/NZS 2007.1:2005,2.15,2.0,,,Normal,114.0,"Australia,New Zealand",,19807,Expired,17.4,Freestanding,False,600.0,2010-04-20,,
AS/NZS 2007.2:2003 (Legacy),LINEA,12,382,Single,China,,580.0,850.0,Normal wash,LDW3SS,AS/NZS 2007.1:2005,2.15,2.0,,,Normal,114.0,"Australia,New Zealand",,19807,Expired,17.4,Freestanding,False,600.0,2010-04-20,,
AS/NZS 2007.2:2003 (Legacy),MAYTAG,15,407,Single,Italy,,573.0,850.0,ECO 45C,MJD3005AAS; MJD3005ANW; MJD3005ANS,AS/NZS 2007.1:2005,2.6,2.5,,,NORMAL,151.0,"Australia,New Zealand",,19685,Expired,16.0,Freestanding,True,597.0,2010-04-20,,
AS/NZS 2007.2:2003 (Legacy),MAYTAG,15,407,Single,Italy,,573.0,850.0,ECO 45C,MJD3005AAW,AS/NZS 2007.1:2005,2.6,2.5,,,NORMAL,151.0,"Australia,New Zealand",,19685,Expired,16.0,Freestanding,True,597.0,2010-04-20,,
AS/NZS 2007.2:2003 (Legacy),VENINI,12,382,Single,China,,580.0,850.0,Normal Wash,VFD1W,AS/NZS 2007.1:2005,2.15,2.0,,,Normal,114.0,"Australia,New Zealand",,19808,Expired,17.4,Freestanding,False,600.0,2010-04-20,,
AS/NZS 2007.2:2003 (Legacy),VENINI,12,382,Single,China,,580.0,850.0,Normal Wash,VFD1SS,AS/NZS 2007.1:2005,2.15,2.0,,,Normal,114.0,"Australia,New Zealand",,19808,Expired,17.4,Freestanding,False,600.0,2010-04-20,,
AS/NZS 2007.2:2003 (Legacy),TEST,12,429,Single,Italy,,600.0,850.0,Eco ,LI640A,AS/NZS 2007.1:2005,1.826,1.5,,,Eco ,139.0,"Australia,New Zealand",,15958,Expired,20.7,Freestanding,False,600.0,2007-03-31,,
AS/NZS 2007.2:2003 (Legacy),Haier,12,387,Single,China,,600.0,850.0,normal selected,HDW100**,AS/NZS 2007.1:2005,2.114973099,2.0,,,Normal,128.0,"Australia,New Zealand",,19978,Expired,14.6,Freestanding,False,600.0,2010-04-07,,
AS/NZS 2007.2:2003 (Legacy),MILANO,12,387,Single,China,,600.0,850.0,normal with ECO selected,DW101S-MI / DW101W-MI,AS/NZS 2007.1:2005,2.114973099,2.0,,,Normal and Economy,128.0,"Australia,New Zealand",,18725,Expired,14.6,Freestanding,False,600.0,2009-12-15,,
AS/NZS 2007.2:2003 (Legacy),DOLCE,12,554,Single,Spain,,590.0,840.0,Program 3 Normal cycle,DDW6F,AS/NZS 2007.1:2005,1.10918,1.0,,,Program 3 Normal Cycle,81.0,"Australia,New Zealand",,13856,Expired,19.1,Freestanding,False,595.0,2008-11-18,,
AS/NZS 2007.2:2003 (Legacy),MILANO,12,391,Single,China,,,,NORMAL WASH,DW201S-MI,AS/NZS 2007.1:2005,2.093323005,2.0,,,NORMAL WASH,116.0,"Australia,New Zealand",,15729,Expired,12.83,Freestanding,False,,2009-09-07,,
AS/NZS 2007.2:2003 (Legacy),EURO,12,387,Single,China,,600.0,850.0,noermal with ECO selected,ED60SS,AS/NZS 2007.1:2005,2.114973099,2.0,,,Normal and Economy,128.0,"Australia,New Zealand",,15165,Expired,14.6,Freestanding,False,600.0,2009-05-24,,
AS/NZS 2007.2:2003 (Legacy),EURO,12,387,Single,China,,600.0,850.0,noermal with ECO selected,ED60WH,AS/NZS 2007.1:2005,2.114973099,2.0,,,Normal and Economy,128.0,"Australia,New Zealand",,15165,Expired,14.6,Freestanding,False,600.0,2009-05-24,,
AS/NZS 2007.2:2003 (Legacy),BOMPANI,12,387,Single,China,,600.0,850.0,normal with ECO selected,DW101WH-BOM,AS/NZS 2007.1:2005,2.114973099,2.0,,,Normal and Economy,128.0,"Australia,New Zealand",,18240,Expired,14.6,Freestanding,False,600.0,2009-11-08,,
AS/NZS 2007.2:2003 (Legacy),BOMPANI,12,387,Single,China,,600.0,850.0,normal with ECO selected,DW101SS-BOM,AS/NZS 2007.1:2005,2.114973099,2.0,,,Normal and Economy,128.0,"Australia,New Zealand",,18240,Expired,14.6,Freestanding,False,600.0,2009-11-08,,
AS/NZS 2007.2:2003 (Legacy),GLEM,12,387,Single,China,,600.0,850.0,normal with ECO selected,DW101*-GLEM,AS/NZS 2007.1:2005,2.114973099,2.0,,,Normal and Economy,128.0,"Australia,New Zealand",,21893,Expired,14.6,Freestanding,False,600.0,2010-08-29,,
AS/NZS 2007.2:2003 (Legacy),DISHLEX,12,398,Single,Australia,,570.0,820.0,REGULAR ECO,DX102SB,AS/NZS 2007.1:2005,2.04,2.0,,,REGULAR ECO,79.0,"Australia,New Zealand",,13426,Expired,20.08,Built-in,False,595.0,2008-09-28,,
AS/NZS 2007.2:2003 (Legacy),DISHLEX,12,398,Single,Australia,,570.0,820.0,REGULAR ECO,DX102WB,AS/NZS 2007.1:2005,2.04,2.0,,,REGULAR ECO,79.0,"Australia,New Zealand",,13426,Expired,20.08,Built-in,False,595.0,2008-09-28,,
AS/NZS 2007.2:2003 (Legacy),DISHLEX,12,398,Single,Australia,,570.0,820.0,REGULAR ECO,DX102,AS/NZS 2007.1:2005,2.04,2.0,,,REGULAR ECO,79.0,"Australia,New Zealand",,13426,Expired,20.08,Built-in,False,595.0,2008-09-28,,
AS/NZS 2007.2:2003 (Legacy),IAG,12,387,Single,China,,600.0,850.0,normal with ECO selected,IDF6SE2,AS/NZS 2007.1:2005,2.114973099,2.0,,,Normal and Economy,128.0,"Australia,New Zealand",,15835,Expired,14.6,Freestanding,False,600.0,2009-09-01,,
AS/NZS 2007.2:2003 (Legacy),IAG,12,387,Single,China,,600.0,850.0,normal with ECO selected,IDF6WE2,AS/NZS 2007.1:2005,2.114973099,2.0,,,Normal and Economy,128.0,"Australia,New Zealand",,15835,Expired,14.6,Freestanding,False,600.0,2009-09-01,,
AS/NZS 2007.2:2003 (Legacy),DE DIETRICH,12,397,Single,France,,,,Eco Wash,DVI360XE1,AS/NZS 2007.1:2005,2.04345,2.0,,,ECO Wash,127.0,"Australia,New Zealand",,15353,Expired,11.0,Built-in,False,,2009-05-18,,
AS/NZS 2007.2:2003 (Legacy),BAUMATIC,12,397,Single,Spain,,,,"No4 & Eco 55 degrees, door open 50mm at end of cycle",BAFD61SS,AS/NZS 2007.1:2005,2.04345,2.0,,,No4 & Eco,68.0,"Australia,New Zealand",,15306,Expired,14.6,Freestanding,False,,2009-05-18,,
AS/NZS 2007.2:2003 (Legacy),AEG,12,425,Single,Germany,,600.0,850.0,Energy Saving 50*C,F60820,AS/NZS 2007.1:2005,1.852,1.5,,,Energy Saving 50*C,150.0,Australia,,13271,Expired,15.92,Freestanding,False,600.0,2008-08-31,,
AS/NZS 2007.2:2003 (Legacy),AEG,12,425,Single,Germany,,600.0,850.0,Energy Saving 50*C,F86050**,AS/NZS 2007.1:2005,1.852,1.5,,,Energy Saving 50*C,150.0,Australia,,13271,Expired,15.92,Freestanding,False,600.0,2008-08-31,,
AS/NZS 2007.2:2003 (Legacy),MIELE,14,274,Single,Germany,,600.0,840.0,UNIVERSAL,G896 SCi PLUS-3,AS/NZS 2007.1:2005,3.5153,3.5,,,UNIVERSAL,127.0,"Australia,New Zealand",,13765,Expired,24.3,Built-in,True,600.0,2008-10-16,,
AS/NZS 2007.2:2003 (Legacy),MIELE,14,274,Single,Germany,,600.0,840.0,UNIVERSAL,G898 SCi PLUS-3,AS/NZS 2007.1:2005,3.5153,3.5,,,UNIVERSAL,127.0,"Australia,New Zealand",,13765,Expired,24.3,Built-in,True,600.0,2008-10-16,,
AS/NZS 2007.2:2003 (Legacy),BOSCH,14,372,Single,Germany,,570.0,870.0,"Normal 45, door open approx 5omm on complettion of cycle",S906B,AS/NZS 2007.1:2005,2.653,2.5,,,Normal 45,84.0,"Australia,New Zealand",,20077,Expired,20.0,Built-in,False,598.0,2010-04-13,,
AS/NZS 2007.2:2003 (Legacy),DDI,12,374,Single,China,,580.0,850.0,Normal,WQP12-9213A,AS/NZS 2007.1:2005,2.21,2.0,,,Normal,115.0,"Australia,New Zealand",,21916,Expired,19.54,Freestanding,True,600.0,2010-08-21,,
AS/NZS 2007.2:2003 (Legacy),EMILIA,12,391,Single,China,,,,NORMAL WASH,DW201*-EM,AS/NZS 2007.1:2005,2.093323005,2.0,,,NORMAL WASH,116.0,"Australia,New Zealand",,21452,Expired,12.83,Freestanding,False,,2010-08-07,,
AS/NZS 2007.2:2003 (Legacy),MIELE,12,267,Single,Germany,,600.0,850.0,UNIVERSAL,G692 SC PLUS-3,AS/NZS 2007.1:2005,3.1556,3.0,,,UNIVERSAL,118.0,"Australia,New Zealand",,13122,Expired,19.37,Freestanding,True,600.0,2008-08-10,,
AS/NZS 2007.2:2003 (Legacy),MIELE,12,267,Single,Germany,,600.0,850.0,UNIVERSAL,G692 PLUS-3,AS/NZS 2007.1:2005,3.1556,3.0,,,UNIVERSAL,118.0,"Australia,New Zealand",,13122,Expired,19.37,Freestanding,True,600.0,2008-08-10,,
AS/NZS 2007.2:2003 (Legacy),MIELE,12,398,Single,Germany,,600.0,850.0,,G638SC Plus,AS/NZS 2007.1:2005,2.036,2.0,,,UNIVERSAL,118.0,"Australia,New Zealand",,12977,Expired,19.5,Freestanding,,600.0,2008-07-21,,
AS/NZS 2007.2:2003 (Legacy),MIELE,12,267,Single,Germany,,600.0,850.0,UNIVERSAL,G692 PLUS-3,AS/NZS 2007.1:2005,3.1556,3.0,,,UNIVERSAL,118.0,"Australia,New Zealand",,13123,Expired,19.37,Freestanding,True,600.0,2008-08-10,,
AS/NZS 2007.2:2003 (Legacy),MIELE,12,267,Single,Germany,,600.0,850.0,UNIVERSAL,G692 SC PLUS-3,AS/NZS 2007.1:2005,3.1556,3.0,,,UNIVERSAL,118.0,"Australia,New Zealand",,13123,Expired,19.37,Freestanding,True,600.0,2008-08-10,,
AS/NZS 2007.2:2003 (Legacy),MIELE,12,398,Single,Germany,,600.0,850.0,,G641 Plus,AS/NZS 2007.1:2005,2.036,2.0,,,UNIVERSAL,118.0,"Australia,New Zealand",,12978,Expired,19.5,Freestanding,,600.0,2008-07-21,,
AS/NZS 2007.2:2003 (Legacy),MIELE,12,398,Single,Germany,,600.0,850.0,,G641SC Plus,AS/NZS 2007.1:2005,2.036,2.0,,,UNIVERSAL,118.0,"Australia,New Zealand",,12979,Expired,19.5,Freestanding,,600.0,2008-07-21,,
AS/NZS 2007.2:2003 (Legacy),SIMPSON,12,332,Single,Australia,,570.0,820.0,REGULAR ECO,52B870SJ,AS/NZS 2007.1:2005,2.54,2.5,,,REGULAR ECO,155.0,"Australia,New Zealand",,13423,Expired,16.2,Built-in,False,595.0,2008-09-28,,
