Appliance,Brand,Model.No,Country,CEC,SRI,Star,TotWatCons,Cap,Factoid1Name,Factoid1Value,Factoid2Name,Factoid2Value,Factoid3Name,Factoid3Value,Factoid4Name,Factoid4Value
Dish Washer,Prossimo,538.21.901,China,311,2.727945175,2.5,12,12,Type,Freestanding,Program Name,NORMAL,Program Time,114,Standby Power Usage,0
Dish Washer,Prossimo,538.21.900,China,311,2.727945175,2.5,12,12,Type,Freestanding,Program Name,NORMAL,Program Time,114,Standby Power Usage,0
Dish Washer,MIELE,G1170SCVi,Germany,570,1.003,1,19.1,12,Type,Freestanding,Program Name,Universal,Program Time,130,Standby Power Usage,0.27
Dish Washer,MIELE,G1170 Vi,Germany,570,1.003,1,19.1,12,Type,Freestanding,Program Name,Universal,Program Time,130,Standby Power Usage,0.27
Dish Washer,MIELE,G1020 SCi,Germany,570,1.003,1,19.1,12,Type,Freestanding,Program Name,Universal,Program Time,130,Standby Power Usage,0.27
Dish Washer,MIELE,G1010 i,Germany,570,1.003,1,19.1,12,Type,Freestanding,Program Name,Universal,Program Time,130,Standby Power Usage,0.27
Dish Washer,MIELE,G1020,Germany,570,1.003,1,19.1,12,Type,Freestanding,Program Name,Universal,Program Time,130,Standby Power Usage,0.27
Dish Washer,KLEENMAID,DW34W,France,293,3.11,3,13.4,13,Type,Built-in,Program Name,Normal Eco,Program Time,121,Standby Power Usage,1
Dish Washer,KLEENMAID,DW34X,France,293,3.11,3,13.4,13,Type,Built-in,Program Name,Normal Eco,Program Time,121,Standby Power Usage,1
Dish Washer,BONN,BDF6*E2,China,387,2.114973099,2,14.6,12,Type,Freestanding,Program Name,Normal and Economy,Program Time,128,Standby Power Usage,0
Dish Washer,BLANCO,DWF45X,Turkey,235,3,3,12.1,10,Type,Freestanding,Program Name,Program 3 - ECO 45 C,Program Time,143,Standby Power Usage,0.06
Dish Washer,BLANCO,DWF5X,Turkey,275,3.505,3.5,13.1,14,Type,Freestanding,Program Name,Program 5 is Eco 45 C,Program Time,120,Standby Power Usage,0.09
Dish Washer,ELBA,EDW125**1,China,387,2.114973099,2,14.6,12,Type,Freestanding,Program Name,Normal and Economy,Program Time,128,Standby Power Usage,0
Dish Washer,EUROLUX,DW2112P/1,China,340,2.47799,2,18.6,12,Type,Freestanding,Program Name,Normal ,Program Time,112,Standby Power Usage,0.1
Dish Washer,OMEGA,PL401XA,China,319,2.6567,2.5,15.7,12,Type,Freestanding,Program Name,Normal ,Program Time,124,Standby Power Usage,1.47
Dish Washer,OMEGA,DW401WA,China,319,2.6567,2.5,15.7,12,Type,Freestanding,Program Name,Normal ,Program Time,124,Standby Power Usage,1.47
Dish Washer,OMEGA,DW401XA,China,319,2.6567,2.5,15.7,12,Type,Freestanding,Program Name,Normal ,Program Time,124,Standby Power Usage,1.47
Dish Washer,BLANCO,BSD5X,Turkey,401,2.45453,2,13,14,Type,Freestanding,Program Name,Eco 50å¡ (program 3),Program Time,156.6,Standby Power Usage,0.087418811
Dish Washer,BLANCO,BFD5W,Turkey,401,2.45453,2,13,14,Type,Freestanding,Program Name,Eco 50å¡ (program 3),Program Time,156.6,Standby Power Usage,0.087418811
Dish Washer,BLANCO,BFD5X,Turkey,401,2.45453,2,13,14,Type,Freestanding,Program Name,Eco 50å¡ (program 3),Program Time,156.6,Standby Power Usage,0.087418811
Dish Washer,BLANCO,BFD6X,Turkey,416,2.3446,2,13,14,Type,Freestanding,Program Name,Eco 50å¡ (program 4),Program Time,164,Standby Power Usage,0.05
Dish Washer,NOBEL,NBFSD 45/SS,China,330,1.43,1,13.7,8,Type,Freestanding,Program Name,Normal,Program Time,106,Standby Power Usage,0.2936
Dish Washer,NOBEL,NBFSD 45/W,China,330,1.43,1,13.7,8,Type,Freestanding,Program Name,Normal,Program Time,106,Standby Power Usage,0.2936
Dish Washer,TURBO LINE,BRDW 408,China,319,2.6567,2.5,15.7,12,Type,Freestanding,Program Name,Normal 2,Program Time,124,Standby Power Usage,1.47
Dish Washer,DOMETIC,DW2440,Poland,274,1.14,1,7.2,6,Type,Freestanding,Program Name,Normal 65å¡C,Program Time,84,Standby Power Usage,0.1
Dish Washer,KLEENMAID,DW37i,France,212,4.02,4,14.3,13,Type,Built-in,Program Name,Normal Eco ,Program Time,98,Standby Power Usage,1
Dish Washer,KLEENMAID,DW35W,France,212,4.02,4,14.3,13,Type,Built-in,Program Name,Normal Eco ,Program Time,98,Standby Power Usage,1
Dish Washer,KLEENMAID,DW35X,France,212,4.02,4,14.3,13,Type,Built-in,Program Name,Normal Eco ,Program Time,98,Standby Power Usage,1
Dish Washer,KLEENMAID,DW36i,France,212,4.02,4,14.3,13,Type,Built-in,Program Name,Normal Eco ,Program Time,98,Standby Power Usage,1
Dish Washer,BAUMATIC,BKSG5,China,355,2.36,2,15.4,12,Type,Freestanding,Program Name,Normal,Program Time,136,Standby Power Usage,0.288318
Dish Washer,BAUMATIC,BKTG5,China,355,2.36,2,15.4,12,Type,Freestanding,Program Name,Normal,Program Time,136,Standby Power Usage,0.288318
Dish Washer,BAUMATIC,BKMG5,China,355,2.36,2,15.4,12,Type,Freestanding,Program Name,Normal,Program Time,136,Standby Power Usage,0.288318
Dish Washer,BAUMATIC,BKD64PSS,China,355,2.36,2,15.4,12,Type,Freestanding,Program Name,Normal,Program Time,136,Standby Power Usage,0.288318
Dish Washer,V-ZUG,196,,222,3.673,3.5,11.3,12,Type,Built-in,Program Name,Norm / Standard,Program Time,95,Standby Power Usage,0
Dish Washer,V-ZUG,967,,222,3.673,3.5,11.3,12,Type,Built-in,Program Name,Norm / Standard,Program Time,95,Standby Power Usage,0
Dish Washer,V-ZUG,197,,222,3.673,3.5,11.3,12,Type,Built-in,Program Name,Norm / Standard,Program Time,95,Standby Power Usage,0
Dish Washer,NEFF,S52M63X0EU,Germany,437,1.7743,1.5,15.2,12,Type,Built-in,Program Name,Eco 50 C,Program Time,155,Standby Power Usage,0.05
Dish Washer,NEFF,S41M53N0EU,Germany,437,1.7743,1.5,15.2,12,Type,Built-in,Program Name,Eco 50 C,Program Time,155,Standby Power Usage,0.05
Dish Washer,NEFF,S24M45N6EU,Germany,437,1.7743,1.5,15.2,12,Type,Built-in,Program Name,Eco 50 C,Program Time,155,Standby Power Usage,0.05
Dish Washer,MIELE,G2270SCVi,Germany,324,3.04,3,19.7,14,Type,Freestanding,Program Name,UNIVERSAL,Program Time,150,Standby Power Usage,0.25
Dish Washer,MIELE,G2220SCi,Germany,324,3.04,3,19.7,14,Type,Freestanding,Program Name,UNIVERSAL,Program Time,150,Standby Power Usage,0.25
Dish Washer,MIELE,G1162SCVi,Germany,253,2.81,2.5,12.25,10,Type,Built-in,Program Name,Normal,Program Time,125,Standby Power Usage,0.27
Dish Washer,MIELE,G1102SCi,Germany,253,2.81,2.5,12.25,10,Type,Built-in,Program Name,Normal,Program Time,125,Standby Power Usage,0.27
Dish Washer,MIELE,G1102SCU,Germany,253,2.81,2.5,12.25,10,Type,Built-in,Program Name,Normal,Program Time,125,Standby Power Usage,0.27
Dish Washer,MIELE,G1102SC,Germany,253,2.81,2.5,12.25,10,Type,Built-in,Program Name,Normal,Program Time,125,Standby Power Usage,0.27
Dish Washer,SCHOLTES,LVTI 12-67,Italy,426,1.84578,1.5,19.4,12,Type,Built-in,Program Name,Eco Auto,Program Time,160,Standby Power Usage,0
Dish Washer,Haier,HDW101SS,China,387,2.114973099,2,14.6,12,Type,Freestanding,Program Name,Normal and Economy,Program Time,128,Standby Power Usage,0
Dish Washer,Haier,HDW101WH,China,387,2.114973099,2,14.6,12,Type,Freestanding,Program Name,Normal and Economy,Program Time,128,Standby Power Usage,0
Dish Washer,ASKO,D3630,Sweden,235,3.95,3.5,13.6,14,Type,Built-in,Program Name,Normal Wash ECO (45c) ECO dry (Last Rinse 45c),Program Time,94,Standby Power Usage,0.1
Dish Washer,ASKO,D3530,Sweden,235,3.95,3.5,13.6,14,Type,Built-in,Program Name,Normal Wash ECO (45c) ECO dry (Last Rinse 45c),Program Time,94,Standby Power Usage,0.1
Dish Washer,ASKO,D3351,Sweden,235,3.95,3.5,13.6,14,Type,Built-in,Program Name,Normal Wash ECO (45c) ECO dry (Last Rinse 45c),Program Time,94,Standby Power Usage,0.1
Dish Washer,ASKO,D3350,Sweden,235,3.95,3.5,13.6,14,Type,Built-in,Program Name,Normal Wash ECO (45c) ECO dry (Last Rinse 45c),Program Time,94,Standby Power Usage,0.1
Dish Washer,ASKO,D3250,Sweden,235,3.95,3.5,13.6,14,Type,Built-in,Program Name,Normal Wash ECO (45c) ECO dry (Last Rinse 45c),Program Time,94,Standby Power Usage,0.1
Dish Washer,ASKO,D3152,Sweden,235,3.95,3.5,13.6,14,Type,Built-in,Program Name,Normal Wash ECO (45c) ECO dry (Last Rinse 45c),Program Time,94,Standby Power Usage,0.1
Dish Washer,AEG,F40760,Germany,231,3.56169,3.5,17,12,Type,Built-in,Program Name,ECO 50 C,Program Time,100,Standby Power Usage,0.803
Dish Washer,AEG,F40860M,Germany,231,3.56169,3.5,17,12,Type,Built-in,Program Name,ECO 50 C,Program Time,100,Standby Power Usage,0.803
Dish Washer,AEG,F44080IM,Germany,231,3.56169,3.5,17,12,Type,Built-in,Program Name,ECO 50 C,Program Time,100,Standby Power Usage,0.803
Dish Washer,AEG,F60850VIM,Germany,231,3.56169,3.5,17,12,Type,Built-in,Program Name,ECO 50 C,Program Time,100,Standby Power Usage,0.803
Dish Washer,ST GEORGE,8516555,China,340,2.477,2,18.6,12,Type,Freestanding,Program Name,Normal Wash,Program Time,112,Standby Power Usage,0.1
Dish Washer,ST GEORGE,8516100,China,340,2.477,2,18.6,12,Type,Freestanding,Program Name,Normal Wash,Program Time,112,Standby Power Usage,0.1
Dish Washer,FIORI,FDF6SE1,China,387,2.114973099,2,14.6,12,Type,Freestanding,Program Name,Normal and Economy,Program Time,128,Standby Power Usage,0
Dish Washer,STIRLING,WQP12-9250B,China,311,2.7,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,1.19
Dish Washer,HELLER,HDW12,China,340,2.477,2,18.6,12,Type,Freestanding,Program Name,Normal,Program Time,112,Standby Power Usage,0.1
Dish Washer,HELLER,DWH16,China,330,1.43,1,13.7,8,Type,Freestanding,Program Name,Normal,Program Time,106,Standby Power Usage,0.293659
Dish Washer,SMEG,BLV1,Italy,333,2.9685,2.5,15,14,Type,Freestanding,Program Name,Normal Eco,Program Time,90,Standby Power Usage,0.064
Dish Washer,BAUMATIC,BKD62,China,340,2.47,2,18.6,12,Type,Freestanding,Program Name,Normal ,Program Time,115,Standby Power Usage,0
Dish Washer,SMEG,STA945-3,Italy,331,1.74,1.5,11.5,9,Type,Built-in,Program Name,Normal ECO,Program Time,62,Standby Power Usage,0.064
Dish Washer,SMEG,SA945-3,Italy,402,1.2,1,16.7,9,Type,Freestanding,Program Name,"No. 3, Normal",Program Time,76,Standby Power Usage,0.064
Dish Washer,SMEG,PL945-3,Italy,402,1.2,1,16.7,9,Type,Freestanding,Program Name,"No. 3, Normal",Program Time,76,Standby Power Usage,0.064
Dish Washer,Stirling,WQP12-9227D,China,311,2.7279,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,MAYTAG,MJD 7556,Germany,280,3.02,3,13.6,12,Type,Freestanding,Program Name,Normal  40 degree C,Program Time,93.29,Standby Power Usage,0.086
Dish Washer,FOR IKEA FROM WHIRLPOOL,DWH B80 W,Poland,300,2.83,2.5,13.6,12,Type,Built-in,Program Name,"Eco, 50 deg C",Program Time,64.55,Standby Power Usage,0.3
Dish Washer,BLANCO,BFDWC65X,Turkey,304,3.233,3,16.97,14,Type,Freestanding,Program Name,Eco 45å¡ (program 3),Program Time,123.172,Standby Power Usage,0.067250006
Dish Washer,BLANCO,BFD41X,Turkey,408,2.399,2,16.5,14,Type,Freestanding,Program Name,Eco 50å¡ (program 3),Program Time,151,Standby Power Usage,0.05
Dish Washer,BLANCO,BID7,Turkey,427,2.271,2,17.39,14,Type,Built-in,Program Name,Eco 50å¡ (program 3),Program Time,136.85,Standby Power Usage,0.115655238
Dish Washer,ARISTON,LZ 705,Italy,504,1.3799,1,19.1,12,Type,Built-in,Program Name,Normal,Program Time,110,Standby Power Usage,0.298352
Dish Washer,WHIRLPOOL,ADP7000**,China,370,2.33,2,15.33,12,Type,Built-in,Program Name,Normal,Program Time,128.23,Standby Power Usage,1.85
Dish Washer,WHIRLPOOL,ADP6515**,Germany,295,2.8,2.5,13,12,Type,Freestanding,Program Name,Normal 40 degree C,Program Time,65.47,Standby Power Usage,0.33
Dish Washer,WHIRLPOOL,ADP6600**,Germany,295,2.8,2.5,13,12,Type,Freestanding,Program Name,Normal 40 degree C,Program Time,65.47,Standby Power Usage,0.33
Dish Washer,WHIRLPOOL,ADP6940**,Germany,305,2.7,2.5,13.4,12,Type,Freestanding,Program Name,ECO 40 degree C,Program Time,91.65,Standby Power Usage,0.3
Dish Washer,DANIELA,DDW300**,China,382,2.1514,2,11.5,12,Type,Freestanding,Program Name,NORMAL,Program Time,93,Standby Power Usage,2.12
Dish Washer,IAG,IDF6*E2,China,387,2.114973099,2,14.6,12,Type,Freestanding,Program Name,Normal and Economy,Program Time,128,Standby Power Usage,0
Dish Washer,NOUVEAU,DW100N**,China,387,2.114973099,2,14.6,12,Type,Freestanding,Program Name,Normal and Economy,Program Time,128,Standby Power Usage,0
Dish Washer,Haier,HDW201**,China,382,2.1514,2,11.5,12,Type,Freestanding,Program Name,NORMAL,Program Time,93,Standby Power Usage,2.12
Dish Washer,BOSCH,SGU55E55AU,Germany,303,3.23,3,13.6,14,Type,Built-in,Program Name,Normal 45,Program Time,78,Standby Power Usage,0.033
Dish Washer,BOSCH,SGS55E42AU,Germany,303,3.23,3,13.6,14,Type,Built-in,Program Name,Normal 45,Program Time,78,Standby Power Usage,0.033
Dish Washer,SIEMENS,SK76M530AU,Germany,135,3.124,3,7.18,6,Type,Built-in,Program Name,Normal 45,Program Time,168,Standby Power Usage,0.125
Dish Washer,NOUVEAU,DW101N**,China,387,2.114973099,2,14.6,12,Type,Freestanding,Program Name,Normal and Economy,Program Time,128,Standby Power Usage,0
Dish Washer,FISHER & PAYKEL,DW681 SS,Germany,312,2.73,2.5,17.33,12,Type,Built-in,Program Name,Normal 37C,Program Time,109,Standby Power Usage,0
Dish Washer,FISHER & PAYKEL,DW681 WH,Germany,312,2.73,2.5,17.33,12,Type,Built-in,Program Name,Normal 37C,Program Time,109,Standby Power Usage,0
Dish Washer,FRANKE,TR60 ISX2,,434,1.7936,1.5,15.7,12,Type,Built-in,Program Name,Normal 55å¡C,Program Time,79,Standby Power Usage,0.03
Dish Washer,SIMPSON,52C850 WK,Poland,400,2.06,2,17.82,12,Type,Built-in,Program Name,Regular Eco,Program Time,95,Standby Power Usage,0
Dish Washer,SIMPSON,52C850 SK,Poland,400,2.06,2,17.82,12,Type,Built-in,Program Name,Regular Eco,Program Time,95,Standby Power Usage,0
Dish Washer,NOUVEAU,NVDE12S,China,319,2.65,2.5,15.7,12,Type,Freestanding,Program Name,Normal,Program Time,124,Standby Power Usage,1.47
Dish Washer,NOUVEAU,NVDE12W,China,319,2.65,2.5,15.7,12,Type,Freestanding,Program Name,Normal,Program Time,124,Standby Power Usage,1.47
Dish Washer,MIELE,G975i PLUS,Germany,270,3.12,3,18.9,12,Type,Freestanding,Program Name,UNIVERSAL,Program Time,117,Standby Power Usage,0.096
Dish Washer,MIELE,G975U PLUS,Germany,270,3.12,3,18.9,12,Type,Freestanding,Program Name,UNIVERSAL,Program Time,117,Standby Power Usage,0.096
Dish Washer,MIELE,G975 PLUS,Germany,270,3.12,3,18.9,12,Type,Freestanding,Program Name,UNIVERSAL,Program Time,117,Standby Power Usage,0.096
Dish Washer,ARISTON,LZ 700,Italy,504,1.3799,1,19.07,12,Type,Built-in,Program Name,Normal,Program Time,108.64,Standby Power Usage,0.298
Dish Washer,ARISTON,LZ 705,Italy,504,1.3799,1,19.07,12,Type,Built-in,Program Name,Normal,Program Time,108.64,Standby Power Usage,0.298
Dish Washer,ASKO,D3153,Sweden,268,3.57,3.5,13.6,14,Type,Built-in,Program Name,Normal wash ECO 45 ECO dry 45,Program Time,94,Standby Power Usage,0.1
Dish Washer,FISHER & PAYKEL,DD606ST*,Mexico,141,3.04,3,7.26,6,Type,Built-in,Program Name,Normal Eco,Program Time,160,Standby Power Usage,0.511
Dish Washer,FISHER & PAYKEL,DD606S*,Mexico,141,3.04,3,7.26,6,Type,Built-in,Program Name,Normal Eco,Program Time,160,Standby Power Usage,0.511
Dish Washer,FISHER & PAYKEL,DD606D*,Mexico,141,3.04,3,7.26,6,Type,Built-in,Program Name,Normal Eco,Program Time,160,Standby Power Usage,0.511
Dish Washer,FISHER & PAYKEL,DD603 ZW,New Zealand,334,2.527,2.5,17.46,12,Type,Built-in,Program Name,Normal Eco,Program Time,120,Standby Power Usage,4
Dish Washer,FISHER & PAYKEL,DD603 I,New Zealand,334,2.527,2.5,17.46,12,Type,Built-in,Program Name,Normal Eco,Program Time,120,Standby Power Usage,4
Dish Washer,FISHER & PAYKEL,DD603 MFD,New Zealand,334,2.527,2.5,17.46,12,Type,Built-in,Program Name,Normal Eco,Program Time,120,Standby Power Usage,4
Dish Washer,FISHER & PAYKEL,DD603 SS,New Zealand,334,2.527,2.5,17.46,12,Type,Built-in,Program Name,Normal Eco,Program Time,120,Standby Power Usage,4
Dish Washer,FISHER & PAYKEL,DD60SDFTX6/DD60SDFTM6/DD60STI6/DD60SCTM6/DD60SCTW6/DD60SCTX6,Mexico,136,3.11,3,6.7,6,Type,Built-in,Program Name,Normal Eco,Program Time,170,Standby Power Usage,0.83
Dish Washer,FISHER & PAYKEL,DD60SDFM6/DD60SDFX6/DD60SI6/DD60SCM6/DD60SCW6/DD60SCX6,Mexico,136,3.11,3,6.7,6,Type,Built-in,Program Name,Normal Eco,Program Time,170,Standby Power Usage,0.83
Dish Washer,FISHER & PAYKEL,DD60DI6/DD60DCM6/DD60DCW6/DD60CX6/DD60DDFM6/DD60DDFX6,Mexico,136,3.11,3,6.7,6,Type,Built-in,Program Name,Normal Eco,Program Time,170,Standby Power Usage,0.83
Dish Washer,FISHER & PAYKEL,DD90TI1,Mexico,200,3.16,3,9.28,9,Type,Built-in,Program Name,Normal Eco,Program Time,177,Standby Power Usage,0.7025
Dish Washer,FISHER & PAYKEL,DD90FTX1,Mexico,200,3.16,3,9.28,9,Type,Built-in,Program Name,Normal Eco,Program Time,177,Standby Power Usage,0.7025
Dish Washer,FISHER & PAYKEL,DD90SDTM,Mexico,200,3.16,3,9.28,9,Type,Built-in,Program Name,Normal Eco,Program Time,177,Standby Power Usage,0.7025
Dish Washer,BAUMATIC,BKDIN,China,379,2.17,2,15,12,Type,Built-in,Program Name,Normal,Program Time,140,Standby Power Usage,0.03
Dish Washer,BAUMATIC,SGDI,China,379,2.17,2,15,12,Type,Built-in,Program Name,Normal,Program Time,140,Standby Power Usage,0.03
Dish Washer,SMEG,SNZ414IS,Italy,332,2.0336,2,12,10,Type,Freestanding,Program Name,N.2 NORMAL ECO,Program Time,67,Standby Power Usage,0
Dish Washer,SMEG,SNZ414S,Italy,332,2.0336,2,12,10,Type,Freestanding,Program Name,N.2 NORMAL ECO,Program Time,67,Standby Power Usage,0
Dish Washer,SMEG,STH903,Italy,281,3.01,3,14.7,12,Type,Built-in,Program Name,Normal eco,Program Time,178,Standby Power Usage,0.064
Dish Washer,SMEG,SNZ442S,Italy,328,1.77,1.5,11.5,9,Type,Freestanding,Program Name,Normal ECO,Program Time,62,Standby Power Usage,0
Dish Washer,BAUMATIC,BKD46,China,330,1.4,1,13.7,8,Type,Freestanding,Program Name,Normal,Program Time,110,Standby Power Usage,0.599
Dish Washer,TRIESTE,DWQP12 -9235B,China,319,2.65,2.5,15.7,12,Type,Freestanding,Program Name,Normal,Program Time,124,Standby Power Usage,1.47
Dish Washer,TRIESTE,WQP12 - 9235B,China,319,2.65,2.5,15.7,12,Type,Freestanding,Program Name,Normal,Program Time,124,Standby Power Usage,1.47
Dish Washer,BOSCH,SGI53E15AU,Germany,310,3.191,3,13.6,14,Type,Built-in,Program Name,Normal 45,Program Time,140,Standby Power Usage,0.027
Dish Washer,BOSCH,SGU53E15AU,Germany,310,3.191,3,13.6,14,Type,Built-in,Program Name,Normal 45,Program Time,140,Standby Power Usage,0.027
Dish Washer,BOSCH,SGU55E12AU,Germany,310,3.191,3,13.6,14,Type,Built-in,Program Name,Normal 45,Program Time,140,Standby Power Usage,0.027
Dish Washer,BOSCH,SGU55E15AU,Germany,310,3.191,3,13.6,14,Type,Built-in,Program Name,Normal 45,Program Time,140,Standby Power Usage,0.027
Dish Washer,BOSCH,SGV53E03AU,Germany,310,3.191,3,13.6,14,Type,Built-in,Program Name,Normal 45,Program Time,140,Standby Power Usage,0.027
Dish Washer,BOSCH,SGS65M08AU,Germany,310,3.191,3,13.6,14,Type,Built-in,Program Name,Normal 45,Program Time,140,Standby Power Usage,0.027
Dish Washer,SIEMENS,SN45E502AU,Germany,260,3.72,3.5,12.3,14,Type,Built-in,Program Name,Normal 45,Program Time,148,Standby Power Usage,0.111
Dish Washer,SIEMENS,SN56M532AU,Germany,225,4.079,4,12.3,14,Type,Built-in,Program Name,Normal 45,Program Time,148,Standby Power Usage,0.122
Dish Washer,BOSCH,SMS63M08AU,Germany,225,4.079,4,12.3,14,Type,Built-in,Program Name,Normal 45,Program Time,148,Standby Power Usage,0.122
Dish Washer,BOSCH,SBV63M00AU,Germany,225,4.079,4,12.3,14,Type,Built-in,Program Name,Normal 45,Program Time,148,Standby Power Usage,0.122
Dish Washer,BOSCH,SMU65M15AU,Germany,225,4.079,4,12.3,14,Type,Built-in,Program Name,Normal 45,Program Time,148,Standby Power Usage,0.122
Dish Washer,BOSCH,SMI50E25AU,Germany,260,3.72,3.5,12.3,14,Type,Built-in,Program Name,Normal 45,Program Time,148,Standby Power Usage,0.111
Dish Washer,BOSCH,SMS50E22AU,Germany,260,3.72,3.5,12.3,14,Type,Built-in,Program Name,Normal 45,Program Time,148,Standby Power Usage,0.111
Dish Washer,BOSCH,SMS50E25AU,Germany,260,3.72,3.5,12.3,14,Type,Built-in,Program Name,Normal 45,Program Time,148,Standby Power Usage,0.111
Dish Washer,BOSCH,SMS50E12AU,Germany,260,3.72,3.5,12.3,14,Type,Built-in,Program Name,Normal 45,Program Time,148,Standby Power Usage,0.111
Dish Washer,BOSCH,SMU50E15AU,Germany,260,3.72,3.5,12.3,14,Type,Built-in,Program Name,Normal 45,Program Time,148,Standby Power Usage,0.111
Dish Washer,ELBA,DW60CDX1,China,267,3.16,3,13.56,12,Type,Built-in,Program Name,Normal Eco,Program Time,119,Standby Power Usage,2
Dish Washer,ELBA,DW60CDW1,China,267,3.16,3,13.56,12,Type,Built-in,Program Name,Normal Eco,Program Time,119,Standby Power Usage,2
Dish Washer,ELBA,DW60CSX1,China,267,3.16,3,13.56,12,Type,Built-in,Program Name,Normal Eco,Program Time,119,Standby Power Usage,2
Dish Washer,ELBA,DW60CSW1,China,267,3.16,3,13.56,12,Type,Built-in,Program Name,Normal Eco,Program Time,119,Standby Power Usage,2
Dish Washer,SIMPSON,52B850SJ,Australia,345,2.44,2,21.6,12,Type,Built-in,Program Name,Regular/Eco,Program Time,87,Standby Power Usage,0
Dish Washer,SIMPSON,52B850WJ,Australia,345,2.44,2,21.6,12,Type,Built-in,Program Name,Regular/Eco,Program Time,87,Standby Power Usage,0
Dish Washer,SIMPSON,52B890SJ,Australia,319,2.66,2.5,15.85,12,Type,Built-in,Program Name,Eco,Program Time,156,Standby Power Usage,0.089
Dish Washer,SIMPSON,52B890WJ,Australia,319,2.66,2.5,15.85,12,Type,Built-in,Program Name,Eco,Program Time,156,Standby Power Usage,0.089
Dish Washer,SIMPSON,52B870SJ,Australia,319,2.66,2.5,15.85,12,Type,Built-in,Program Name,Eco,Program Time,156,Standby Power Usage,0.089
Dish Washer,SIMPSON,52B870WJ,Australia,319,2.66,2.5,15.85,12,Type,Built-in,Program Name,Eco,Program Time,156,Standby Power Usage,0.089
Dish Washer,ELFA,DS8000-1,China,319,2.6567,2.5,15.7,12,Type,Freestanding,Program Name,Normal ,Program Time,124,Standby Power Usage,1.47
Dish Washer,ELFA,DS8000,China,319,2.6567,2.5,15.7,12,Type,Freestanding,Program Name,Normal ,Program Time,124,Standby Power Usage,1.47
