ApplStandard,Brand,Cap,CEC Cold,CEC_,Cold Prog,Cold Wat Cons,Combination,Conn_Mode,Country,delayStartMode,Depth,DetergentType,Height,Hot Wat Cons,internal_heater,Loading,MachineAction,Model No,N-Standard,New SRI,New Star,postProgenergy,powerConsMode,Prog Name,Sold_in,standbyPowerUsage,Submit_ID,SubmitStatus,Test Prog Time,Tot Wat Cons,Type,WEI,Width,ExpDate,GrandDate,Product Class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SAMSUNG ELECTRONICS,7.5,220,450,"Water Saving, Cold, Intensive, bubble wash, 3 rinses, 1200 rpm spin",58.61,False,Cold,China,True,700.0,Drum,850.0,1.0,Yes on the warm wash program only,Front,,WF1752WPC,AS/NZS 2040.1:2005/Amdt 3:2010,3.04093399574,3.0,0.211,0.416,"Water Saving, 40 degC, Intensive, bubble wash, 3 rinses, 1200 rpm spin","Australia,Fiji,New Zealand",0.426,70491,Approved,262.0,59.61,Drum,0.56,600.0,2018-03-11,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ARISTON,8.5,0,295,Not conducted.,0.0,False,Cold,Italy,True,550.0,Drum,1863.0,0.0,Yes on the warm wash program only,Front,,AQ9L 29 U.1,AS/NZS 2040.1:2005/Amdt 3:2010,4.21383190288,4.0,0.00209,0.84,"Cotton, 60 degC, 1200 rpm","Australia,Fiji,New Zealand",0.00209,63401,Approved,282.0,0.0,Drum,0.58527,540.0,2017-02-01,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ARISTON,8.5,0,295,Not conducted.,0.0,False,Cold,Italy,True,550.0,Drum,1863.0,0.0,Yes on the warm wash program only,Front,,AQ9F 29 U.1/V,AS/NZS 2040.1:2005/Amdt 3:2010,4.21383190288,4.0,0.00209,0.84,"Cotton, 60 degC, 1200 rpm","Australia,Fiji,New Zealand",0.00209,63401,Approved,282.0,0.0,Drum,0.58527,540.0,2017-02-01,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,MIDEA,4.5,0,464,Not conducted,0.0,False,Dual,China,True,536.0,Non Drum,908.0,0.0,No,Top,Agitator,MB45,AS/NZS 2040.1:2005/Amdt 3:2010,1.45670643782,1.0,0.0,1.0,"Normal; Water Level 7;Cycle: wash, rinse,spin; Temp:Warm","Australia,Fiji,New Zealand",1.0,62067,Approved,57.0,0.0,Non-Drum,0.79,526.0,2016-12-19,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HAIER,5.5,96,490,,54.3,False,Dual,China,True,,Non Drum,,22.9,No,Top,Impeller,HWMP55-918,AS/NZS 2040.1:2005/Amdt 3:2010,1.8374,1.5,0.0,1.16,Normal wash cycle;  Warm cold;  Wash long;  1 Rinse stage; Water level 10; 7 min Spin;,"Australia,New Zealand",1.16,59150,Approved,99.0,77.3,Non-Drum,0.77172,,2016-07-17,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HOOVER,8,,238,,65.4,False,Cold,"Italy,China",True,600.0,Drum,850.0,0.0,Yes on the warm wash program only,Front,Drum,DYN 9166P,AS/NZS 2040.1:2005/Amdt 3:2010,4.5353,4.5,5e-05,1.86,"Cotton 40 C, Max Wash Time 1600 RPM","Australia,New Zealand",0.17,50305,Approved,179.0,65.4,Drum,0.57677,600.0,2015-07-06,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HOOVER,7,,285,,59.8,False,Cold,"Italy,China",True,520.0,Drum,850.0,0.0,Yes on the warm wash program only,Front,Drum,VHD 812,AS/NZS 2040.1:2005/Amdt 3:2010,3.8208,3.5,3e-05,0.83,"Cotton Colour 40 C, 1200 RPM","Australia,New Zealand",0.17,50276,Approved,201.0,59.8,Drum,0.61977,600.0,2015-07-01,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HOOVER,7,,313,,59.3,False,Cold,"Italy,China",True,520.0,Drum,850.0,0.0,Yes on the warm wash program only,Front,Drum,VHD 8144D,AS/NZS 2040.1:2005/Amdt 3:2010,3.6831,3.5,4e-05,1.15,"Cotton Colour 40 C With Max Wash Time, 1400 RPM","Australia,New Zealand",0.17,50302,Approved,207.0,59.3,Drum,0.58221,600.0,2015-07-04,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HAIER,8,,475,N/A,55.77,False,Cold,China,True,650.0,Drum,850.0,1.0,Yes on the warm wash program only,Front,Drum,HWM1480FKL,AS/NZS 2040.1:2005/Amdt 3:2010,3.057,3.0,5e-05,0.66,"Cotton, 60 deg C, 1400 rpm, Intensive","Australia,New Zealand",0.64,43325,Approved,175.0,56.77,Drum,0.563,595.0,2014-04-07,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HAIER,7,,545,N/A,53.08,False,Dual,China,True,610.0,Drum,840.0,6.79,Yes on the warm wash program only,Front,Drum,HW-E1070TVE ME,AS/NZS 2040.1:2005/Amdt 3:2010,2.286,2.0,0.0,1.138,"Cotton & Linen, 60 deg C, 1000 rpm","Australia,New Zealand",0.118,43214,Approved,226.88,59.86,Drum,0.653,595.0,2014-04-06,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HAIER,7,,545,N/A,53.08,False,Dual,China,True,610.0,Drum,840.0,6.79,Yes on the warm wash program only,Front,Drum,HW-E1070TVE,AS/NZS 2040.1:2005/Amdt 3:2010,2.286,2.0,0.0,1.138,"Cotton & Linen, 60 deg C, 1000 rpm","Australia,New Zealand",0.118,43214,Approved,226.88,59.86,Drum,0.653,595.0,2014-04-06,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HAIER,7,,545,N/A,53.08,False,Dual,China,True,610.0,Drum,840.0,6.79,Yes on the warm wash program only,Front,Drum,HW-D1070TVE ME,AS/NZS 2040.1:2005/Amdt 3:2010,2.286,2.0,0.0,1.138,"Cotton & Linen, 60 deg C, 1000 rpm","Australia,New Zealand",0.118,43214,Approved,226.88,59.86,Drum,0.653,595.0,2014-04-06,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HAIER,7,,545,N/A,53.08,False,Dual,China,True,610.0,Drum,840.0,6.79,Yes on the warm wash program only,Front,Drum,HW-D1070TVE,AS/NZS 2040.1:2005/Amdt 3:2010,2.286,2.0,0.0,1.138,"Cotton & Linen, 60 deg C, 1000 rpm","Australia,New Zealand",0.118,43214,Approved,226.88,59.86,Drum,0.653,595.0,2014-04-06,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HAIER,7,,545,N/A,53.08,False,Dual,China,True,610.0,Drum,840.0,6.79,Yes on the warm wash program only,Front,Drum,HW-C1070TVE ME,AS/NZS 2040.1:2005/Amdt 3:2010,2.286,2.0,0.0,1.138,"Cotton & Linen, 60 deg C, 1000 rpm","Australia,New Zealand",0.118,43214,Approved,226.88,59.86,Drum,0.653,595.0,2014-04-06,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HAIER,7,,545,N/A,53.08,False,Dual,China,True,610.0,Drum,840.0,6.79,Yes on the warm wash program only,Front,Drum,HW-C1070TVE,AS/NZS 2040.1:2005/Amdt 3:2010,2.286,2.0,0.0,1.138,"Cotton & Linen, 60 deg C, 1000 rpm","Australia,New Zealand",0.118,43214,Approved,226.88,59.86,Drum,0.653,595.0,2014-04-06,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HAIER,7,,545,N/A,53.08,False,Dual,China,True,610.0,Drum,840.0,6.79,Yes on the warm wash program only,Front,Drum,HWM1070KFL,AS/NZS 2040.1:2005/Amdt 3:2010,2.286,2.0,0.0,1.138,"Cotton & Linen, 60 deg C, 1000 rpm","Australia,New Zealand",0.118,43214,Approved,226.88,59.86,Drum,0.653,595.0,2014-04-06,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HAIER,8,,473,,67.4,False,Cold,China,True,,Drum,,0.43,Yes on the warm wash program only,Front,Drum,HWM80-1401,AS/NZS 2040.1:2005/Amdt 3:2010,3.0568,3.0,0.0,0.4,Cotton 60 deg C; Intense; 1400 RPM,"Australia,New Zealand",0.4,58374,Approved,210.0,67.8,Drum,0.5709,,2016-06-05,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ARISTON,8.5,0,295,Not conducted.,0.0,False,Cold,Italy,True,550.0,Drum,1863.0,0.0,Yes on the warm wash program only,Front,,ADS9D 297,AS/NZS 2040.1:2005/Amdt 3:2010,4.2150793235,4.0,0.00209,0.84,"Cotton, 60 degC, 1200 rpm","Australia,Fiji,New Zealand",0.00209,71175,Approved,282.0,0.0,Drum,0.58527,540.0,2018-03-28,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HAIER,6,68,365,,61.2,False,Cold,China,False,,Drum,,16.5,No,Top,Impeller,XPB60-287S,AS/NZS 2040.1:2005/Amdt 3:2010,2.7312,2.5,0.0,0.1,18 min Normal warm wash (35 deg c); 9 min. rinse; 5 min. spin (1/2 loads),"Australia,New Zealand",0.1,55758,Approved,84.0,77.7,Non-Drum,0.77075,,2016-03-18,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,CellSun,7,0,527,"water saving, remaining default",,False,Dual,China,True,581.0,Non Drum,960.0,,No,Top,,CSXQB70-670,AS/NZS 2040.1:2005/Amdt 3:2010,2.17901957966,2.0,0.0,0.029,"water saving, remaining default (Water Level: Extra High; Water Temp: Warm )","Australia,Fiji,New Zealand",0.029,69431,Approved,72.0,0.0,Drum,0.59,560.0,2018-04-03,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SAMSUNG ELECTRONICS,7,174,603,"Water Saving, Water Level 5, Cold",66.3,False,Dual,Thailand,False,,Non Drum,,0.4,No,Top,Impeller,WA70F5S2,AS/NZS 2040.1:2005/Amdt 3:2010,2.00951964706,2.0,1.7e-05,0.51,"Water Saving, Water Level 5, Hot & Cold","Australia,Fiji,New Zealand",0.51,70982,Approved,103.18,66.7,Non-Drum,0.67735,,2018-04-03,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SAMSUNG ELECTRONICS,6.5,150,560,"Water Saving, Water Level 5, Cold",59.2,False,Dual,Thailand,False,,Non Drum,,0.4,No,Top,Impeller,WA65F5S2,AS/NZS 2040.1:2005/Amdt 3:2010,2.02324706681,2.0,1.4e-05,0.45,"Water Saving, Water Level 5, Hot & Cold","Australia,Fiji,New Zealand",0.45,70981,Approved,96.49,59.6,Non-Drum,0.66473,,2018-04-03,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,Haier,7.5,110,735,,107.5,False,Dual,China,False,686.0,Drum,1105.0,0.0,No,Top,Agitator,HWM75TLA,AS/NZS 2040.1:2005/Amdt 3:2010,1.59097056458,1.5,0.0,0.67," Normal, warm/cold, Load size Super","Australia,New Zealand",,62030,Approved,87.84,107.5,Non-Drum,0.78073,686.0,2016-11-07,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SAMSUNG ELECTRONICS,7,165,338,"Cotton Cold, Bubble Wash, Intensive, 3 Rinses, 1200rpm",57.2,False,Cold,China,True,,Drum,,0.4,Yes on the warm wash program only,Front,,WF1702XEC,AS/NZS 2040.1:2005/Amdt 3:2010,3.50020288485,3.5,6e-06,0.43,"Cotton 40°C,Bubble Wash, Intensive, 3 Rinses, 1200rpm","Australia,Fiji,New Zealand",0.43,70172,Approved,313.0,57.6,Drum,0.58942,,2018-02-11,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,LG,6.5,120,555,,66.7,False,Dual,Thailand,True,606.0,Drum,992.0,0.0,No,Top,Impeller,WT-H651 / WT-H6506,AS/NZS 2040.1:2005/Amdt 3:2010,2.02014320602,2.0,0.0001166,0.01,Eco Cotton Hot & Cold water level 4,"Australia,New Zealand",0.0,69885,Approved,117.58,66.7,Non-Drum,0.69067,590.0,2017-12-20,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,LG,7.5,120,640,,75.2,False,Dual,Thailand,True,606.0,Drum,992.0,0.0,No,Top,Impeller,WT-H751 / WT-H7506,AS/NZS 2040.1:2005/Amdt 3:2010,2.04950683942,2.0,0.0001202,0.0,Eco Cotton Hot & Cold water level 5 wash 45 rinse 1 spin 9,"Australia,New Zealand",0.0,69887,Approved,118.32,75.2,Non-Drum,0.69067,590.0,2018-01-18,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,LG,7.5,,375,,,True,Dual,"""Korea, Republic of""",True,550.0,Drum,850.0,,Yes on the warm wash program only,Front,,WD1402CRD6,AS/NZS 2040.1:2005/Amdt 3:2010,3.5229496058,3.5,0.00011,0.31,"Cotton Eco, 40C, Intensive, 1400rpm","Australia,New Zealand",0.31,70528,Approved,292.0,0.0,Drum,0.52517,600.0,2018-02-11,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SAMSUNG ELECTRONICS,7.5,90,570,"Water Saving, Cold, Mid Power Wash and Water Level 10",71.7,False,Dual,Thailand,True,,Non Drum,,0.4,No,Top,Impeller,WA75F5S6,AS/NZS 2040.1:2005/Amdt 3:2010,2.35168837855,2.0,3.8e-05,0.66,"Water Saving, Hot & Cold, Mid Power Wash and Water Level 10","Australia,Fiji,New Zealand",0.66,71450,Approved,115.0,72.1,Non-Drum,0.64939,,2018-04-13,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HAIER,9.5,131,785,"Normal, Cold/Cold, Super, Normal",94.8,False,Dual,China,False,686.0,Drum,1105.0,37.6,No,Top,Impeller,HWMP95TL,AS/NZS 2040.1:2005/Amdt 3:2010,2.015,2.0,0.0001,0.71,"Normal, Hot/Cold, Super, Normal","Australia,New Zealand",0.58,43981,Approved,85.0,132.4,Non-Drum,0.7805,686.0,2014-07-12,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,Celestial,6,,427,,,False,Cold,China,False,,Drum,,,Yes on both the warm and cold wash programs,Front,,WFL60W10,AS/NZS 2040.1:2005/Amdt 3:2010,2.55800126699,2.5,0.0,2.03,Cotton 60,"Australia,Fiji,New Zealand",0.45,70976,Approved,214.0,0.0,Drum,0.609,,2018-04-15,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ELECTROLUX,8,,306,,,False,Cold,Thailand,True,,Drum,,,Yes on the warm wash program only,Front,,EWF12832,AS/NZS 2040.1:2005/Amdt 3:2010,4.02655196219,4.0,0.0,0.461,Energy Saver 60deg,"Australia,Fiji,New Zealand,Other",0.024,69951,Approved,239.0,0.0,Drum,0.58,,2018-02-08,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ASKO,6,,182,,51.5,False,Cold,Sweden,True,595.0,Drum,850.0,0.0,Yes on the warm wash program only,Front,Drum,W6443,AS/NZS 2040.1:2005/Amdt 3:2010,4.54,4.5,0.21,2.1,Program Normal 40c,Australia,0.28,47141,Approved,128.0,51.5,Drum,0.56,565.0,2014-12-20,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ASKO,6,,182,,51.5,False,Cold,Sweden,True,595.0,Drum,850.0,0.0,Yes on the warm wash program only,Front,Drum,W6342,AS/NZS 2040.1:2005/Amdt 3:2010,4.54,4.5,0.21,2.1,Program Normal 40c,Australia,0.28,47141,Approved,128.0,51.5,Drum,0.56,565.0,2014-12-20,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ASKO,6,,182,,51.5,False,Cold,Sweden,True,595.0,Drum,850.0,0.0,Yes on the warm wash program only,Front,Drum,W6222,AS/NZS 2040.1:2005/Amdt 3:2010,4.54,4.5,0.21,2.1,Program Normal 40c,Australia,0.28,47141,Approved,128.0,51.5,Drum,0.56,565.0,2014-12-20,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ASKO,6,,190,Normal 40c,51.5,False,Cold,Sweden,True,595.0,Drum,850.0,0.0,Yes on both the warm and cold wash programs,Front,Drum,W6883,AS/NZS 2040.1:2005/Amdt 3:2010,4.59,4.5,0.21,2.1,NA,Australia,0.13,46987,Approved,131.0,51.5,Drum,0.49,595.0,2014-12-20,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ASKO,6,,190,Normal 40c,51.5,False,Cold,Sweden,True,595.0,Drum,850.0,0.0,Yes on both the warm and cold wash programs,Front,Drum,W6362,AS/NZS 2040.1:2005/Amdt 3:2010,4.59,4.5,0.21,2.1,NA,Australia,0.13,46987,Approved,131.0,51.5,Drum,0.49,595.0,2014-12-20,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ASKO,6,,190,Normal 40c,51.5,False,Cold,Sweden,True,595.0,Drum,850.0,0.0,Yes on both the warm and cold wash programs,Front,Drum,W6863,AS/NZS 2040.1:2005/Amdt 3:2010,4.59,4.5,0.21,2.1,NA,Australia,0.13,46987,Approved,131.0,51.5,Drum,0.49,595.0,2014-12-20,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ASKO,6,,190,Normal 40c,51.5,False,Cold,Sweden,True,595.0,Drum,850.0,0.0,Yes on both the warm and cold wash programs,Front,Drum,W6903,AS/NZS 2040.1:2005/Amdt 3:2010,4.59,4.5,0.21,2.1,NA,Australia,0.13,46987,Approved,131.0,51.5,Drum,0.49,595.0,2014-12-20,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ASKO,6,,190,Normal 40c,51.5,False,Cold,Sweden,True,595.0,Drum,850.0,0.0,Yes on both the warm and cold wash programs,Front,Drum,W6362,AS/NZS 2040.1:2005/Amdt 3:2010,4.59,4.5,0.21,2.1,NA,Australia,0.13,43628,Approved,131.0,51.5,Drum,0.49,595.0,2014-06-03,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ASKO,6,,190,Normal 40c,51.5,False,Cold,Sweden,True,595.0,Drum,850.0,0.0,Yes on both the warm and cold wash programs,Front,Drum,W6863,AS/NZS 2040.1:2005/Amdt 3:2010,4.59,4.5,0.21,2.1,NA,Australia,0.13,43628,Approved,131.0,51.5,Drum,0.49,595.0,2014-06-03,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ASKO,6,,190,Normal 40c,51.5,False,Cold,Sweden,True,595.0,Drum,850.0,0.0,Yes on both the warm and cold wash programs,Front,Drum,W6903,AS/NZS 2040.1:2005/Amdt 3:2010,4.59,4.5,0.21,2.1,NA,Australia,0.13,43628,Approved,131.0,51.5,Drum,0.49,595.0,2014-06-03,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ASKO,7,,180,Normal 40c,60.0,False,Cold,Sweden,True,595.0,Drum,850.0,0.0,Yes on the warm wash program only,Front,Drum,W6444,AS/NZS 2040.1:2005/Amdt 3:2010,5.03,5.0,0.21,0.21,Normal 40c,Australia,0.28,53512,Approved,186.0,60.0,Drum,0.49,595.0,2015-09-19,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ASKO,7,,180,Normal 40c,60.0,False,Cold,Sweden,True,595.0,Drum,850.0,0.0,Yes on the warm wash program only,Front,Drum,W6564,AS/NZS 2040.1:2005/Amdt 3:2010,5.03,5.0,0.21,0.21,Normal 40c,Australia,0.28,53512,Approved,186.0,60.0,Drum,0.49,595.0,2015-09-19,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ASKO,7,,180,Normal 40c,60.0,False,Cold,Sweden,True,595.0,Drum,850.0,0.0,Yes on the warm wash program only,Front,Drum,W6884,AS/NZS 2040.1:2005/Amdt 3:2010,5.03,5.0,0.21,0.21,Normal 40c,Australia,0.28,53512,Approved,186.0,60.0,Drum,0.49,595.0,2015-09-19,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ASKO,7,,180,Normal 40c,60.0,False,Cold,Sweden,True,595.0,Drum,850.0,0.0,Yes on the warm wash program only,Front,Drum,W6984,AS/NZS 2040.1:2005/Amdt 3:2010,5.03,5.0,0.21,0.21,Normal 40c,Australia,0.28,53512,Approved,186.0,60.0,Drum,0.49,595.0,2015-09-19,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HAIER,7,,399,,58.8,False,Cold,China,True,,Drum,,0.4,Yes on the warm wash program only,Front,Drum,HWM70-1201,AS/NZS 2040.1:2005/Amdt 3:2010,3.0432,3.0,0.0,0.4,Cotton 60 deg C; Intense; 1200 RPM,"Australia,New Zealand",0.4,58375,Approved,232.0,59.2,Drum,0.64372,,2016-06-05,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HAIER,8,,446,,65.3,False,Cold,China,True,,Drum,,0.4,Yes on the warm wash program only,Front,Drum,HWM80-1403D,AS/NZS 2040.1:2005/Amdt 3:2010,3.2409,3.0,5e-05,0.41,Cotton Standard 60 deg  C; Intense; 1400 RPM,"Australia,New Zealand",0.4,58373,Approved,204.0,65.7,Drum,0.54013,,2016-06-05,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HAIER,7,,410,,57.8,False,Cold,China,True,,Drum,,0.4,Yes on the warm wash program only,Front,Drum,HWM70-1203D,AS/NZS 2040.1:2005/Amdt 3:2010,3.041,3.0,5e-05,0.4,Cotton standard 60 deg; Intense; 1200 RPM,"Australia,New Zealand",0.4,58372,Approved,271.0,58.2,Drum,0.59884,,2016-06-05,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HAIER,8,,485,,55.8,False,Cold,China,True,,Drum,,1.0,Yes on the warm wash program only,Front,Drum,HWM1480PFL,AS/NZS 2040.1:2005/Amdt 3:2010,3.0069,3.0,5e-05,0.66,"Cotton 60  deg C, Intensive,1400 RPM","Australia,New Zealand",0.64,48814,Approved,176.0,56.8,Drum,0.56322,,2015-02-08,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HAIER,8,,485,,55.8,False,Cold,China,True,,Drum,,1.0,Yes on the warm wash program only,Front,Drum,HWM1480EFL,AS/NZS 2040.1:2005/Amdt 3:2010,3.0069,3.0,5e-05,0.66,"Cotton 60  deg C, Intensive,1400 RPM","Australia,New Zealand",0.64,48814,Approved,176.0,56.8,Drum,0.56322,,2015-02-08,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HAIER,8,,485,,55.8,False,Cold,China,True,,Drum,,1.0,Yes on the warm wash program only,Front,Drum,HWM1480HFL,AS/NZS 2040.1:2005/Amdt 3:2010,3.0069,3.0,5e-05,0.66,"Cotton 60  deg C, Intensive,1400 RPM","Australia,New Zealand",0.64,48814,Approved,176.0,56.8,Drum,0.56322,,2015-02-08,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HAIER,8,,485,,55.8,False,Cold,China,True,,Drum,,1.0,Yes on the warm wash program only,Front,Drum,HWM1480GFL,AS/NZS 2040.1:2005/Amdt 3:2010,3.0069,3.0,5e-05,0.66,"Cotton 60  deg C, Intensive,1400 RPM","Australia,New Zealand",0.64,48814,Approved,176.0,56.8,Drum,0.56322,,2015-02-08,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HAIER,8,,485,,55.8,False,Cold,China,True,,Drum,,1.0,Yes on the warm wash program only,Front,Drum,HWM1480DFL,AS/NZS 2040.1:2005/Amdt 3:2010,3.0069,3.0,5e-05,0.66,"Cotton 60  deg C, Intensive,1400 RPM","Australia,New Zealand",0.64,48814,Approved,176.0,56.8,Drum,0.56322,,2015-02-08,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HAIER,8,,485,,55.8,False,Cold,China,True,,Drum,,1.0,Yes on the warm wash program only,Front,Drum,HWM1480BFL,AS/NZS 2040.1:2005/Amdt 3:2010,3.0069,3.0,5e-05,0.66,"Cotton 60  deg C, Intensive,1400 RPM","Australia,New Zealand",0.64,48814,Approved,176.0,56.8,Drum,0.56322,,2015-02-08,,Single product class
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HAIER,8,,485,,55.8,False,Cold,China,True,,Drum,,1.0,Yes on the warm wash program only,Front,Drum,HWM1480AFL,AS/NZS 2040.1:2005/Amdt 3:2010,3.0069,3.0,5e-05,0.66,"Cotton 60  deg C, Intensive,1400 RPM","Australia,New Zealand",0.64,48814,Approved,176.0,56.8,Drum,0.56322,,2015-02-08,,Single product class
