Appliance,Brand,Model.No,Country,CEC_,New.SRI,New.Star,Tot.Wat.Cons,Cap,Factoid1Name,Factoid1Value,Factoid2Name,Factoid2Value,Factoid3Name,Factoid3Value
Clothes Washer,FISHER & PAYKEL,MW612,New Zealand,562,2.02591,2,92,6.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,WA55T56M*,New Zealand,464,2.07383,2,73,5.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,MW512,New Zealand,464,2.07383,2,73,5.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,HOMEMAKER,HMWM6000,China,443,2.17277,2,146.2,6,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,WHIRLPOOL,6AWTW5550XW1,United States,530,2.50285192,2.5,0,8,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,Belair,Twin Tub BW650TT,China,391,2.8997,2.5,95.4,6.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,MAYTAG,MAF7512AAW,Italy,375,3.39,3,73,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SIMPSON,SWF8556,Thailand,180,4.03,4,52.61,5.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,NOUVEAU,NVTW65,"""Korea, Republic of""",594,1.685,1.5,131.13,6.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,INDESIT,SIXL 126,Italy,476,2.77077,2.5,61.3,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SIMPSON,SWF1076,Thailand,218,4.22,4,65.15,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SIMPSON,SWT802SA,Thailand,456,3.008,3,81,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SAMSUNG ELECTRONICS,J843,China,239,4.1166,4,71.28,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WHIRLPOOL,WFS1073CD,China,360,3.39,3,63.3,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BOSCH,WAS32741AU,Germany,244,4.528,4.5,78.7,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,W6342,Sweden,182,4.59,4.5,56.6,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,W6222,Sweden,182,4.59,4.5,56.6,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WT-H555TH,Thailand,678,1.00136695,1,113.4,5.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,WHIRLPOOL,WFS1055CD,China,455,2.10502,2,54.7,5.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Siemens,WM16S740AU,Germany,244,4.528,4.5,78.7,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,V-ZUG,266,,296,4.12,4,75,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIELE,W1712,Germany,234,4.0274,4,57.47,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,INDESIT,WIXL 125,Italy,378,3.35232,3,67.4,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,GALANZ,XQG70-DA112PE,China,318,3.51805,3.5,59.5,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,TURBO LINE,BRWM5,China,516,1.4271,1,139.63,5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,NEC,NWTT606,China,491,2.084781,2,87.26,6,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,MEZZO,WM 3011,China,359,3.05399,3,56.3,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD14800RD,"""Korea, Republic of""",264,4.48719019,4,74.5,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ARISTON,AQXL 95,Italy,541,2.154,2,70.7,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ARISTON,AQXXF 129,Italy,639,2.2688,2,67,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ONIX,XQB60-803CLPS,China,490,2.0077,2,99.2,6,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WF-T556,Thailand,683,0.91518076,1,106.4,5.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,TELMANN,TEL6TL,China,595,1.547,1.5,121.3,6,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,BOSCH,WAE22461AU,Thailand,227,4.32,4,72,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WT-R8546,"""Korea, Republic of""",509,3.02,3,84.3,8.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,Haier,HWMP50F,China,385,2.1772,2,81.2,5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,ELBA,WA55T57W1,China,491,1.80384,1.5,110.78,5.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,ARISTON,AVL 95,Italy,277,3.4027,3,66.7,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,OMEGA (DAEWOO),OW6512WA,"""Korea, Republic of""",278,3.5212,3.5,64.58,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BELLISSIMO,B5EPTL,China,385,2.177,2,81.2,5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,FISHER & PAYKEL,WA75T65GW*,Thailand,664,2.09906,2,107.54,7.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,CLASSIQUE,CL5EL,China,486,1.49344999,1,0,5,Type,Drum,Loading,Top,Machine Action,
Clothes Washer,ASKO,W6451,Sweden,182,4.68,4.5,57.1,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,W6762,Sweden,182,4.68,4.5,57.1,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,TELMANN,MFLW5B,China,273,3.13,3,81.2,5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD14756SD,"""Korea, Republic of""",300,4.06299571,4,76.8,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD14750SD,"""Korea, Republic of""",300,4.06299571,4,76.8,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WHIRLPOOL,WFS1071AW,China,310,3.61,3.5,70,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WHIRLPOOL,WFS1072AW,China,310,3.61,3.5,70,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,INDESIT,WIL 82,Italy,307,3.358,3,69.1,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,INDESIT,WI 82,Italy,307,3.358,3,69.1,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,INDESIT,WIL 102,Italy,387,3.05339,3,71.5,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,INDESIT,WI 102,Italy,387,3.05339,3,71.5,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ARISTON,BS 1400,Italy,393,4.00595,4,96.8,10,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ARISTON,ET 1400,Italy,393,4.00595,4,96.8,10,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BRILCON,WM - 75 AV3,Turkey,358,3.5668,3.5,72.7,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BRILCON,WM - 75BV3,Turkey,358,3.5668,3.5,72.7,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BRILCON,WM - 75 IV3,Turkey,358,3.5668,3.5,72.7,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BRILCON,WM - 75WSV3,Turkey,358,3.5668,3.5,72.7,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BRILCON,WM - 75 WV3,Turkey,358,3.5668,3.5,72.7,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BRILCON,WM - 75IV2,Turkey,358,3.5668,3.5,72.7,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BRILCON,WM - 75WSV2,Turkey,358,3.5668,3.5,72.7,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BRILCON,WM - 75 WV2,Turkey,358,3.5668,3.5,72.7,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BRILCON,WM - 75WSA3,Turkey,358,3.5668,3.5,72.7,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BRILCON,WM - 75WA3,Turkey,358,3.5668,3.5,72.7,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,FISHER & PAYKEL,WL70T60DW1,New Zealand,311,3.52851,3.5,71.8,7,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,WL70T60CW1,New Zealand,311,3.52851,3.5,71.8,7,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,HOMEMAKER,HMXQG50-6010,China,365,2.39,2,69,5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,FISHER & PAYKEL,WL80T65DW1,New Zealand,321,3.83,3.5,81.69,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,WL80T65CW1,New Zealand,321,3.83,3.5,81.69,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,Baumatic,BWM70,China,674,1.5214,1.5,130.6,7,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,BOSCH,WAE22462AU,Thailand,238,4.11,4,71,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WHIRLPOOL,6AWTW5700***,United States,530,2.50285,2.5,93.42,8,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,Teco,TWP8508E2,China,675,2.051,2,185.45,8.5,Type,Non-Drum,Loading,Top,Machine Action,Pulsator
Clothes Washer,LG,WD14039D6,"""Korea, Republic of""",340,4.0227,4,70.3,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,OMEGA,WD9500,"""Korea, Republic of""",298,4.1594,4,91.48,9,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,W6903,Sweden,210,4.3,4,58,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,W6983,Sweden,210,4.3,4,58,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,W6362,Sweden,210,4.3,4,58,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ARISTON,ARMF125,Italy,528,2.5173,2.5,60.34,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ARISTON,ARXF125,Italy,528,2.5173,2.5,60.34,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD10390C,China,245,4.2975,4,63,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD10490C,China,245,4.2975,4,63,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD14030FD6,"""Korea, Republic of""",340,4.0568,4,72.9,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD14030RD6,"""Korea, Republic of""",340,4.0568,4,72.9,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD14060D6,"""Korea, Republic of""",430,3.9174,3.5,81.8,10,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD14060SD6,"""Korea, Republic of""",430,3.9174,3.5,81.8,10,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,V-ZUG,269,,287,4.17,4,64,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Haier,HWM1260K,China,343,3.023,3,61,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD12580D6,"""Korea, Republic of""",385,4.017698725,4,0,10,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,HOMEMAKER,HMWM8000,China,665,1.878,1.5,141.1,8,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,SAMSUNG,SW52ASP,Thailand,625,0.9099,1,126.13,5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SAMSUNG,J1455,China,263,4.0991,4,73.52,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG,J1455AV,China,263,4.0991,4,73.52,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HITACHI,SF-P90DJ,Thailand,833,1.8588,1.5,120.86,9,Type,Drum,Loading,Top,Machine Action,Drum
Clothes Washer,Haier,HWM90DD,China,836,1.630308,1.5,129.26,9,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,BLANCO,BFWM7,Turkey,590,2.1357,2,63.4,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HITACHI,SF-P80DJ,Thailand,777,1.7545,1.5,106.5,8,Type,Drum,Loading,Top,Machine Action,Drum
Clothes Washer,OMEGA,WD1052,Italy,150,4.2665,4,53.4,5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HITACHI,PS-70AP,Thailand,577,1.784,1.5,127.19,6,Type,Non-Drum,Loading,Twin Tub,Machine Action,Agitator
Clothes Washer,LG,WD12022D6,"""Korea, Republic of""",300,4.085390708,4,0,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Hafele,538.91.000,China,281,3.454139638,3,63,6,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,LG,WF-T657,Thailand,771,1.06958951,1,107.9,6.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,KLEENMAID,LWK24,United States,809,1.29,1,160.8,7.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,KLEENMAID,LWK74,United States,809,1.29,1,160.8,7.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,OMEGA,OTW65A,China,364,3.09866,3,59.7,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Galanz,XQG60-A808TE,China,265,3.472405714,3,6.15,6,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,Galanz,XQG60-A508TE,China,265,3.472405714,3,6.15,6,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,Galanz,XQG60-A208TE,China,265,3.472405714,3,6.15,6,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,WHIRLPOOL,WFS1055CE,China,455,2.103071799,2,0,5.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,NIGHTINGALE,NW60,China,551,1.7333,1.5,138,6,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,Haier,HWM65TLF,China,559,1.8912,1.5,127.5,6.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,MAYTAG,MAF 1260***,Italy,270,3.6,3.5,70.12,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ARISTON,AML125,Italy,394,3.0672,3,71.1,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,CONIA,CWM5001T,China,419,1.962,1.5,109.5,5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,CENTREX,CTW45270A,China,402,1.8585,1.5,84.2,4.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,CENTREX,CTW45270,China,402,1.8585,1.5,84.2,4.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,CENTREX,CTW45268,China,402,1.8585,1.5,84.2,4.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,MIELE,W1213,Germany,221,4.228,4,59.1,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BOSCH,WAE24460AU,Thailand,253,4.12,4,71,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BOSCH,WAE22460AU,Thailand,253,4.12,4,71,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WHIRLPOOL,6AWTW5550***,United States,530,2.50285,2.5,93.42,8,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WD14032D6,"""Korea, Republic of""",300,4.048581309,4,0,7.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,LG,WD12032D6,"""Korea, Republic of""",300,4.048581309,4,0,7.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,LG,WD11032D6,"""Korea, Republic of""",280,4.019539892,4,0,7,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,SAMSUNG ELECTRONICS,WD7704C8S,"""Korea, Republic of""",243,4.3939,4,71.89,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SMART,STWM701,China,527,2.444317526,2,0,7,Type,Drum,Loading,Top,Machine Action,
Clothes Washer,BOSCH,WAE24271AU,Thailand,226,4.22,4,68,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ONIX,WM-3011,China,359,3.05399,3,56.3,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LUMINA,WM-3011,China,359,3.05399,3,56.3,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,DAEWOO,DWC-ED1232,"""Korea, Republic of""",298,4.1594,4,91.48,9,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,CANDY,GO W496D AUS,Italy,300,4.0845,4,95.3,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,TECHNIKA,T65ETLF,China,559,1.8912,1.5,127.5,6.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,Speed Queen,LWN312SP301AW01,United States,1409,0.51947,1,173,6.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,Speed Queen,AWN552SN301AW01,United States,1409,0.51947,1,173,6.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,LG,WT-R107,"""Korea, Republic of""",555,3.09976657,3,102.6,10,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,Russells,XQB60-618B,China,548,1.923773324,1.5,0,6,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,HOMEMAKER,HMWMXQB50,China,371,2.2524,2,90.39,5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,KLEENMAID,KFL1600,Slovenia,152,5.06,5,53,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Aspira,TWLWP50,China,490,1.83741255,1.5,0,5.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,Haier,XPB60-CS,China,328,3.056,3,86,6,Type,Non-Drum,Loading,Twin Tub,Machine Action,Impeller
Clothes Washer,FISHER & PAYKEL,WH80F60W*,Turkey,367,3.641,3.5,68.5,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SMEG,SM650FZ,Chile,1066,0.22,1,153,6.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,WH80F60W1,Turkey,367,3.641,3.5,68.5,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,FISHER & PAYKEL,WH70F60W*,Turkey,355,3.3941,3,58.76,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,FISHER & PAYKEL,WH70F60W2,Turkey,348,3.3348,3,69.4,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,DAEWOO,DWF-901,"""Korea, Republic of""",593,1.685,1.5,131.13,6.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,FISHER & PAYKEL,WA80T65F*,Thailand,360,3.71,3.5,97.52,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,WA70T60F*,Thailand,327,3.61,3.5,84.37,7,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,WA80T65G*,Thailand,664,2.37,2,95.63,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,WA55T56GW*,Thailand,487,2.12628,2,77.92,5.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,WA70T60G*,Thailand,566,2.31,2,85.14,7,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,WL1068P1,Thailand,380,4.039981765,4,0,10,Type,Drum,Loading,Top,Machine Action,
Clothes Washer,FISHER & PAYKEL,WA1068G1,Thailand,350,4.162456025,4,0,10,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,WA65T60M,Thailand,562,2.03097,2,92,6.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,MW613,Thailand,562,2.03097,2,92,6.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,WA55T56M,Thailand,499,1.94255,1.5,76.86,5.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,MW513,Thailand,499,1.94255,1.5,76.86,5.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,WH60F60W2,Turkey,314,3.2148,3,59.1,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Fisher & Paykel,WL70T60,Thailand,311,3.52989081,3.5,71.8,7,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,Fisher & Paykel,WL80T65,Thailand,369,3.534369702,3.5,81.68,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,WL70T60DW1,Thailand,311,3.52851,3.5,71.8,7,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,WL70T60CW1,Thailand,311,3.52851,3.5,71.8,7,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SAMSUNG ELECTRONICS,SW55USP,Thailand,569,1.47733,1,104.5,5.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,SAMSUNG ELECTRONICS,SW65USP,Thailand,581,1.87053,1.5,79.9,6.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,SAMSUNG ELECTRONICS,SW50USP,Thailand,569,1.25475,1,106.5,5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WD14070D6,"""Korea, Republic of"",China",323,4.503278589,4.5,0,10,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,LG,WD14070SD6,"""Korea, Republic of"",China",323,4.503278589,4.5,0,10,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,Telmann,XQB50-99062GU,China,464,1.456706438,1,0,4.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,BOSCH,WAS32440AU,Germany,328,4.018,4,57,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BOSCH,WAE24272AU,Thailand,241,4.043,4,55.56,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BOSCH,WAE24462AU,Thailand,259,4.03,4,69,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BOSCH,WAE22463AU,Thailand,249,4.04,4,55.95,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BOSCH,WAE20262AU,Thailand,239,4.115,4,55.4,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD10020D,China,319,3.78,3.5,66,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BOSCH,WAS24460AU,China,276,4.0307,4,62.9,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BOSCH,WAS32742AU,Germany,328,4.018,4,57,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Haier,HWM50TLF,China,412,1.8319,1.5,110.43,5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SIMPSON,45S558E,Thailand,368,2.525,2.5,56.2,5.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,FISHER & PAYKEL,WA65T60GW*,Thailand,532,2.12914,2,91.38,6.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,BOSCH,WAE18061AU,Thailand,400,2.699,2.5,54.4,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,FISHER & PAYKEL,IW812,Thailand,477,3.00299,3,104,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,GW712,Thailand,581,2.36263,2,100,7.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,WA65T60M*,Thailand,562,2.02591,2,92,6.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,MW612,Thailand,562,2.02591,2,92,6.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,GW612,New Zealand,554,2.05987,2,91,6.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,GW512,Thailand,472,2.04951,2,75.17,5.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,WA55T56M*,Thailand,464,2.07317,2,73,5.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,MW512,Thailand,464,2.07317,2,73,5.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,ELECTROLUX,EWD1477,Italy,259,4.0225,4,67.9,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BMC,BTWM451,China,464,1.456717322,1,0,4.5,Type,Drum,Loading,Top,Machine Action,
Clothes Washer,SIEMENS,WM16Y790AU,Germany,320,4.041024085,4,0,8,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,SIEMENS,WM16Y890AU,Germany,320,4.041024085,4,0,8,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,SIEMENS,WM16S741AU,Germany,328,4.018,4,57,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SIEMENS,WM16S440AU,Germany,328,4.018,4,57,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,WF7700N6W,China,299,3.7643,3.5,65.22,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SIEMENS,WM12S360AU,China,276,4.0307,4,63,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ELECTROLUX,EWF1495,Thailand,254,4.506,4.5,78,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WESTINGHOUSE,LT955SA,Australia,809,2.004,2,134.6,9.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SIMPSON,22S750L,Australia,696,1.85,1.5,175.3,7.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,LG,WD-1248RD,"""Korea, Republic of""",275,4.5085,4.5,92.1,9,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD-1247RD,"""Korea, Republic of""",275,4.5085,4.5,92.1,9,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WT-R854,"""Korea, Republic of""",509,3.01936,3,84.3,8.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
