Submit_ID,Brand_Reg,Model_No,SoldIn,Country,screensize,Screen_Area,Screen_Tech,Pasv_stnd_power,Act_stnd_power,Act_stnd_time,Avg_mode_power,Star,SRI,CEC,SubmitStatus,ExpDate,GrandDate,Product Class
46150,CELESTIAL,LT3299DVA,Australia,China,81.0,2751.0,LCD,1.0,0.0,0.0,97.9,3.0,3.469,363.0,Approved,2014-10-29,,
46150,CELESTIAL,LT3299DVF,Australia,China,81.0,2751.0,LCD,1.0,0.0,0.0,97.9,3.0,3.469,363.0,Approved,2014-10-29,,
46150,CELESTIAL,LT3211HD,Australia,China,81.0,2751.0,LCD,1.0,0.0,0.0,97.9,3.0,3.469,363.0,Approved,2014-10-29,,
46150,CELESTIAL,LT3268HDA,Australia,China,81.0,2751.0,LCD,1.0,0.0,0.0,97.9,3.0,3.469,363.0,Approved,2014-10-29,,
46150,CELESTIAL,LT3268HDM,Australia,China,81.0,2751.0,LCD,1.0,0.0,0.0,97.9,3.0,3.469,363.0,Approved,2014-10-29,,
46150,CELESTIAL,LT3268HD,Australia,China,81.0,2751.0,LCD,1.0,0.0,0.0,97.9,3.0,3.469,363.0,Approved,2014-10-29,,
49024,CONIA,CL2602FHDVD,Australia,China,66.0,1891.2,LCD,0.9496,0.0,0.0,58.83,4.0,4.429,220.0,Approved,2015-02-14,,
54415,Metz,Linus 42 LED 100 twin Z,"Australia,New Zealand",Germany,107.0,4863.9,LCD (LED),0.89,45.0,0.5,119.0,4.5,4.677,447.0,Approved,2015-10-12,,
47092,Schaub Lorenz,SL 42-4 FHD-100,"Australia,New Zealand",Turkey,106.68,4865.3,LCD,0.79,23.5,0.166,190.4,2.5,2.662,701.0,Approved,2014-12-20,,
46463,Schaub Lorenz,SL 32-4 FHD,"Australia,New Zealand",Turkey,81.28,2736.7,LCD,0.75,19.4,0.166,129.9,2.0,2.199,480.0,Approved,2014-11-18,,
47093,Schaub Lorenz,SL 46-4 FHD-100,"Australia,New Zealand",Turkey,116.84,5830.2,LCD,0.17,30.8,0.166,230.0,2.5,2.552,843.0,Approved,2014-12-20,,
46153,CHANGHONG,CHL1555BWH,Australia,China,39.0,665.85,LCD,0.97,0.0,0.0,31.45,4.0,4.276,120.0,Approved,2014-11-01,,
46153,CHANGHONG,CHL1555BC,Australia,China,39.0,665.85,LCD,0.97,0.0,0.0,31.45,4.0,4.276,120.0,Approved,2014-11-01,,
46153,CHANGHONG,CHL1555BB,Australia,China,39.0,665.85,LCD,0.97,0.0,0.0,31.45,4.0,4.276,120.0,Approved,2014-11-01,,
46153,CHANGHONG,CHL1555BA,Australia,China,39.0,665.85,LCD,0.97,0.0,0.0,31.45,4.0,4.276,120.0,Approved,2014-11-01,,
46153,CHANGHONG,CHL1555BF,Australia,China,39.0,665.85,LCD,0.97,0.0,0.0,31.45,4.0,4.276,120.0,Approved,2014-11-01,,
46153,CHANGHONG,CHL1555BS,Australia,China,39.0,665.85,LCD,0.97,0.0,0.0,31.45,4.0,4.276,120.0,Approved,2014-11-01,,
46153,CHANGHONG,CHL1555B,Australia,China,39.0,665.85,LCD,0.97,0.0,0.0,31.45,4.0,4.276,120.0,Approved,2014-11-01,,
50644,PHILIPS,26HFL3381D/10,"Australia,New Zealand","China,Belgium,Hungary,Poland",66.2,1875.3,LCD,0.1,0.0,0.0,84.4,2.5,2.879,309.0,Approved,2013-06-15,,
50643,PHILIPS,22HFL3381D/10,"Australia,New Zealand","China,Belgium,Hungary,Poland",55.0,1291.2,LCD,0.1,0.0,0.0,47.04,4.0,4.326,173.0,Approved,2013-06-15,,
50641,pangoo,LC-16A50,"Australia,Fiji,New Zealand",China,39.7,676.2,LCD (LED),0.93,20.36,1.0,22.75,5.0,5.31,96.0,Approved,2013-06-15,,
50641,pangoo,LT-16S21,"Australia,Fiji,New Zealand",China,39.7,676.2,LCD (LED),0.93,20.36,1.0,22.75,5.0,5.31,96.0,Approved,2013-06-15,,
50427,pangoo,LE-32A90,"Australia,Fiji,New Zealand",China,79.3,2736.2,LCD (LED),0.5,90.1,1.0,93.0,3.0,3.28,377.0,Approved,2013-06-15,,
50427,pangoo,LE-32S700,"Australia,Fiji,New Zealand",China,79.3,2736.2,LCD (LED),0.5,90.1,1.0,93.0,3.0,3.28,377.0,Approved,2013-06-15,,
50427,pangoo,LE-32S700A,"Australia,Fiji,New Zealand",China,79.3,2736.2,LCD (LED),0.5,90.1,1.0,93.0,3.0,3.28,377.0,Approved,2013-06-15,,
54465,TEAC,LCD2218HDHN,Australia,China,55.0,1312.1,LCD (LED),0.85,0.0,0.0,44.5,4.0,4.321,175.0,Approved,2013-06-15,,
50365,COBOLT,YSP1526,Australia,China,39.0,686.2,LCD,0.95,0.0,0.0,17.9,6.0,6.694,71.0,Approved,2013-06-15,,
50318,Philips,MWT1220T /220T1SB,"Australia,New Zealand",China,56.0,1282.5,LCD,0.6,0.0,0.0,32.07,5.5,5.909,121.0,Approved,2013-06-15,,
47767,ViewSonic,VS13049,Australia,China,80.0,2743.1,LCD,0.7155,0.0,0.0,88.37,3.5,3.927,327.0,Approved,2013-06-15,,
49701,PHILIPS,42HFL5880D/10,"Australia,New Zealand","China,Belgium,Hungary,Poland",107.2,4908.8,LCD,4.0,0.0,0.0,176.802,2.5,2.926,666.0,Approved,2013-06-15,,
49699,PHILIPS,37HFL5880D/10,"Australia,New Zealand","China,Belgium,Hungary,Poland",94.3,3813.0,LCD,3.5,22.1,0.0169,152.016,2.5,2.626,573.0,Approved,2013-06-15,,
49698,PHILIPS,32HFL5870D/10,"Australia,New Zealand","China,Belgium,Hungary,Poland",80.4,2765.0,LCD,4.3,0.0,0.0,106.518,2.5,2.931,411.0,Approved,2013-06-15,,
49697,PHILIPS,26HFL5870D/10,"Australia,New Zealand","China,Belgium,Hungary,Poland",66.3,1878.5,LCD,4.3,0.0,0.0,94.788,2.0,2.102,368.0,Approved,2013-06-15,,
49370,NU-TEC by VENTURER,NUE7121,Australia,China,54.0,1285.8,LCD,0.91,0.0,0.0,41.36,4.5,4.777,156.0,Approved,2013-06-15,,
49278,PHILIPS,52PFL5604H/12,"Australia,New Zealand","China,Belgium,Hungary,Poland",132.1,7475.0,LCD,0.1,0.0,0.0,180.612,4.5,4.655,660.0,Approved,2013-06-15,,
49247,PHILIPS,47PFL5604H/12,"Australia,New Zealand","China,Belgium,Hungary,Poland",119.3,6084.0,LCD,0.13,0.0,0.0,223.464,2.5,2.863,817.0,Approved,2013-06-15,,
55234,PHILIPS,40PFL5605H/12,"Australia,Fiji,New Zealand","China,Belgium,Hungary,Poland",102.0,4393.5,LCD,0.13,0.0,0.0,52.8,8.0,8.022,194.0,Approved,2013-06-15,,
48949,VIVO,PTV50HDT,"Australia,New Zealand",China,126.71,6851.0,Plasma,0.84,0.93,0.0,351.29,1.0,1.306,1287.0,Approved,2013-06-15,,
48707,Philips,42PFL5604H/12,"Australia,New Zealand","China,Belgium,Hungary,Poland",107.2,4908.8,LCD,0.1,0.0,0.0,138.09,4.0,4.166,505.0,Approved,2013-06-15,,
48704,PHILIPS,32PFL5604H/12,"Australia,New Zealand","China,Belgium,Hungary,Poland",80.4,2765.0,LCD,0.12,0.0,0.0,108.93,3.0,3.064,399.0,Approved,2013-06-15,,
48622,SONIQ,QSP500TV6,Australia,China,124.42,6635.9,Plasma,0.64,0.0,0.0,326.71,1.5,1.505,1196.0,Approved,2013-06-15,,
48621,SONIQ,QSP426TV2,Australia,China,107.03,4887.8,Plasma,0.74,0.0,0.0,235.01,1.5,1.753,862.0,Approved,2013-06-15,,
48589,senzu,PD5000,Australia,China,124.41,6635.9,Plasma,0.64,0.0,0.0,326.71,1.5,1.505,1196.0,Approved,2013-06-15,,
48586,senzu,PD4000,Australia,China,107.03,4887.8,Plasma,0.74,0.0,0.0,235.01,1.5,1.753,862.0,Approved,2013-06-15,,
59696,Metz,Linus 37 LED 200 CTS2 Z,"Australia,New Zealand",Germany,94.0,3772.0,LCD (LED),0.29,26.0,0.5,70.0,6.0,6.092,262.0,Approved,2016-07-21,,
59695,Metz,Linus 32 LED 200 CTS2 Z,"Australia,New Zealand",Germany,80.0,2743.1,LCD (LED),0.29,26.0,0.5,61.0,5.5,5.524,229.0,Approved,2016-07-21,,
56464,Metz,Caleo 37 LED 100 twin R,"Australia,New Zealand",Germany,94.0,3772.0,LCD (LED),0.9,45.0,0.5,115.0,3.5,3.841,433.0,Approved,2016-04-27,,
59682,Metz,Axio pro 37 LED 200 CTS2 Z,"Australia,New Zealand",Germany,94.0,3772.0,LCD (LED),0.29,25.0,0.5,69.0,6.0,6.161,258.0,Approved,2016-07-21,,
59681,Metz,Axio pro 32 LED 200 CTS2 Z,"Australia,New Zealand",Germany,80.0,2743.1,LCD (LED),0.29,25.0,0.5,59.0,5.5,5.663,222.0,Approved,2016-08-04,,
54388,Schaub Lorenz,SL 42-5 LED-100,"Australia,New Zealand",Turkey,106.73,4867.6,LCD (LED),0.2,18.3,0.166,93.8,5.5,5.841,345.0,Approved,2016-04-20,,
56380,Schaub Lorenz,SL 32-5 LED,"Australia,New Zealand",Turkey,81.3,2743.3,LCD (LED),0.22,14.8,0.166,83.8,4.0,4.196,308.0,Approved,2016-04-27,,
61320,Schaub Lorenz,SL 32-5 LED-100,"Australia,New Zealand",Turkey,80.128297124,2743.3152,LCD (LED),0.27,0.166,14.9,70.3,4.5,4.97213737228,259.0,Approved,2016-11-14,,
56378,Schaub Lorenz,SL 46-5 LED-100,"Australia,New Zealand",Turkey,116.8,5830.7,LCD (LED),0.28,20.0,0.166,93.4,6.0,6.569,344.0,Approved,2016-04-27,,
48124,Daijitsu,PDP42,Australia,China,108.2,5008.5,Plasma,0.58,0.66,14.0,231.0,1.5,1.928,847.0,Approved,2013-06-15,,
47898,Pangoo,LT32S19,Australia,China,80.0,2828.9,LCD,1.14,0.0,0.0,125.7,2.0,2.46,465.0,Approved,2013-06-15,,
47897,Pangoo,LT22S19,Australia,China,56.0,1403.0,LCD,0.48,0.0,0.0,48.3,4.0,4.418,179.0,Approved,2013-06-15,,
47896,ALLURE,LC-47G01D,Australia,China,119.0,6112.0,LCD,1.4,0.0,0.0,220.1,2.5,2.914,811.0,Approved,2013-06-15,,
47895,Pangoo,LT42S19F,Australia,China,106.0,4863.9,LCD,0.92,0.0,0.0,198.1,2.0,2.491,728.0,Approved,2013-06-15,,
47894,ALLURE,LC-32G01D,Australia,China,81.0,2736.2,LCD,1.13,0.0,0.0,124.7,2.0,2.379,461.0,Approved,2013-06-15,,
47892,Pangoo,LT19S19,Australia,China,48.0,1056.3,LCD,0.31,0.0,0.0,36.7,4.5,4.842,136.0,Approved,2013-06-15,,
47891,PHILIPS,56PFL9954H/98,"Australia,New Zealand","China,Belgium,Hungary,Poland",141.9,7281.9,LCD,1.0,0.0,0.0,248.394,3.0,3.099,912.0,Approved,2013-06-15,,
47855,VIVO,LTV15026,"Australia,New Zealand",China,39.3,686.8,LCD,0.11,0.13,14.0,18.13,6.0,6.956,67.0,Approved,2013-06-15,,
47796,VIVO,PTV50HDT,"Australia,New Zealand",China,126.71,6851.0,Plasma,0.92,0.93,14.0,352.0,1.0,1.296,1290.0,Approved,2013-06-15,,
47791,VIVO,PTV42HDQ,"Australia,New Zealand",China,108.2,5008.5,Plasma,0.58,0.66,14.0,231.0,1.5,1.928,847.0,Approved,2013-06-15,,
47768,ViewSonic,VS12281-1A,"Australia,Fiji",China,106.68,4960.6,LCD,0.44,0.0,0.0,201.58,2.5,2.507,738.0,Approved,2013-06-15,,
47757,PHILIPS,22HFL5550D/10,Australia,"China,Belgium,Hungary,Poland",55.6,1389.5,LCD,0.85,13.0,0.0167,45.3786,4.5,4.594,171.0,Approved,2013-06-15,,
47724,Skyworth,42L29,Australia,China,107.0,4884.8,LCD,0.847,0.0,0.0,184.25,2.5,2.833,677.0,Approved,2013-06-15,,
47710,Pangoo,LT26S18,Australia,China,66.0,1878.5,LCD,1.02,0.0,0.0,65.8,3.5,3.907,246.0,Approved,2013-06-15,,
47706,Skyworth,32L29,Australia,China,81.3,2743.1,LCD,1.153,0.0,0.0,108.805,2.5,2.979,404.0,Approved,2013-06-15,,
52219,VIVO,LCDTV22DHD,"Australia,New Zealand",China,54.64,1282.5,LCD,1.03,1.05,0.0,52.3,3.5,3.724,197.0,Approved,2013-06-15,,
47126,VIVO,LTV1502,Australia,China,38.84,676.5,LCD,0.11,0.13,11.0,19.03,6.0,6.663,71.0,Approved,2013-06-15,,
47114,SCOPE,SPD-2101,Australia,China,50.8,1237.89,CRT,5.3,0.0,0.0,56.4,2.5,2.87,233.0,Approved,2013-06-15,,
47113,AKAI,ACRT13,Australia,China,50.79,1237.9,CRT,5.3,0.0,0.0,56.4,2.5,2.87,233.0,Approved,2013-06-15,,
47112,SCOPE,SPD-1401,Australia,China,35.56,591.3,CRT,5.8,0.0,0.0,41.9,2.0,2.133,183.0,Approved,2013-06-15,,
59993,LG,32LW5700-TA,"Australia,New Zealand","""Korea, Republic of""",80.13,2744.0,LCD (LED),0.08,0.0,0.0,61.38,5.0,5.114,251.0,Approved,2016-08-09,,
59992,LG,32LV2530-TK,"Australia,New Zealand",Indonesia,80.04,2737.1,LCD (LED),0.1,0.0,0.0,43.62,6.0,6.57,181.0,Approved,2016-08-09,,
59989,LG,22LV2530-TK,"Australia,New Zealand",Indonesia,54.69,1277.8,LCD (LED),0.24,0.0,0.0,25.02,6.0,6.752,100.0,Approved,2016-08-09,,
59988,LG,42LK450-TG,"Australia,New Zealand",Indonesia,106.73,4867.7,LCD,0.24,0.0,0.0,97.56,5.0,5.178,400.0,Approved,2016-08-09,,
59987,LG,32LK450-TG,"Australia,New Zealand",Indonesia,80.13,2744.0,LCD,0.2,0.0,0.0,61.26,5.0,5.204,246.0,Approved,2016-08-09,,
47111,AKAI,ACRT12,Australia,China,35.56,591.3,CRT,5.8,0.0,0.0,41.9,2.0,2.133,183.0,Approved,2013-06-15,,
59985,LG,22LK330-TH,"Australia,New Zealand",Indonesia,54.77,1281.3,LCD,0.28,0.0,0.0,31.5,5.0,5.252,140.0,Approved,2016-08-09,,
54466,TEAC,LCDV3256HDR,Australia,China,80.0,2803.9,LCD (LED),0.78,0.0,0.0,107.1,3.0,3.036,406.0,Approved,2013-06-15,,
54464,TEAC,LCD1918HDHN,Australia,China,48.0,944.2,LCD (LED),0.72,0.0,0.0,36.7,4.0,4.29,144.0,Approved,2013-06-15,,
56044,LG,50PZ570-TB,"Australia,New Zealand","""Korea, Republic of""",126.95,6888.4,Plasma,0.25,0.0,0.0,142.2,5.0,5.179,545.0,Approved,2016-03-15,,
59410,LG,47LW9800-TA,"Australia,New Zealand","""Korea, Republic of""",119.29,6080.2,LCD (LED),0.07,0.0,0.0,87.06,5.5,5.918,413.0,Approved,2016-08-04,,
59409,LG,50PZ650-TD,"Australia,New Zealand","""Korea, Republic of""",126.95,6888.4,Plasma,0.24,0.0,0.0,136.7,5.0,5.179,545.0,Approved,2016-08-04,,
46761,PHILIPS,42HFL5580/97,"Australia,New Zealand","China,Belgium,Hungary,Poland",106.9,4901.1,LCD,0.75,0.0,0.0,183.6,2.5,2.866,674.0,Approved,2013-06-15,,
46758,PHILIPS,42HFL5850D/10,"Australia,New Zealand","China,Belgium,Hungary,Poland",106.9,4901.1,LCD,0.58,0.0,0.0,140.862,4.0,4.046,518.0,Approved,2013-06-15,,
46754,PHILIPS,32HFL5850D/10,"Australia,New Zealand","China,Belgium,Hungary,Poland",80.4,2765.0,LCD,1.96,17.3,0.0172,87.354,3.5,3.928,329.0,Approved,2013-06-15,,
46739,PHILIPS,26HFL5850D/10,Australia,"China,Belgium,Hungary,Poland",66.0,1868.75,LCD,1.95,16.5,0.0172,80.97,2.5,2.912,306.0,Approved,2013-06-15,,
52203,VIVO,LCDTV26DHD,"Australia,New Zealand",China,66.04,1868.8,LCD,0.89,0.97,0.0,121.2,1.0,1.213,447.0,Approved,2013-06-15,,
51424,VIVO,LCDTV55FHD,"Australia,New Zealand",China,139.4,8298.5,LCD,1.37,1.38,14.0,283.4,3.0,3.039,1042.0,Approved,2013-06-15,,
46620,PHILIPS,32HFL3350D/10,Australia,"China,Belgium,Hungary,Poland",79.5,2765.0,LCD,0.15,0.0,0.0,81.72,4.0,4.357,299.0,Approved,2013-06-15,,
46613,PHILIPS,26HFL3350D/10,Australia,"China,Belgium,Hungary,Poland",65.0,1868.8,LCD,0.15,0.0,0.0,70.19,3.5,3.694,257.0,Approved,2013-06-15,,
46611,PHILIPS,22HFL3350D/10,Australia,"China,Belgium,Hungary,Poland",55.5,1386.5,LCD,0.23,0.0,0.0,48.15,4.0,4.433,177.0,Approved,2013-06-15,,
46363,SONIQ,iV220T,Australia,China,55.9,1365.38,LCD,1.2,0.0,0.0,43.4,4.5,4.702,165.0,Approved,2013-06-15,,
46360,Telefunken Platinum By Venturer,TLCDD19,Australia,China,48.3,1044.48,LCD,0.95,0.0,0.0,36.85,4.5,4.682,140.0,Approved,2013-06-15,,
46359,Telefunken by Venturer,TEL7119,Australia,China,48.3,1044.48,LCD,0.95,0.0,0.0,36.85,4.5,4.682,140.0,Approved,2013-06-15,,
46348,telefunken,TEL6220,Australia,China,55.9,1354.3,LCD,0.95,0.0,0.0,38.3,5.0,5.257,145.0,Approved,2013-06-15,,
50537,pangoo,LE-26A90,"Australia,Fiji,New Zealand",China,66.08,1866.2,LCD (LED),0.7,51.3,1.0,51.5,4.5,4.594,210.0,Approved,2013-06-15,,
50537,pangoo,LE-26S700,"Australia,Fiji,New Zealand",China,66.08,1866.2,LCD (LED),0.7,51.3,1.0,51.5,4.5,4.594,210.0,Approved,2013-06-15,,
50537,pangoo,LE-26S700A,"Australia,Fiji,New Zealand",China,66.08,1866.2,LCD (LED),0.7,51.3,1.0,51.5,4.5,4.594,210.0,Approved,2013-06-15,,
46336,telefunken,TEL7619W,Australia,China,48.26,1044.48,LCD,1.0,0.0,0.0,32.8,5.0,5.19,125.0,Approved,2013-06-15,,
46158,VIVO,LTV1502,Australia,China,39.1,687.08,LCD,1.0,16.4,1.0,17.8,6.0,6.162,80.0,Approved,2013-06-15,,
46145,TGA UNLIMITED,LDVD-1537WHDH,"Australia,New Zealand",China,15.0,686.4,LCD,3.82,0.0,0.0,17.82,5.5,5.888,85.0,Approved,2013-06-15,,
46113,CHANGHONG,CHL1955BWH,Australia,China,46.0,947.1,LCD,0.88,0.0,0.0,36.83,4.0,4.456,139.0,Approved,2013-06-15,,
46113,CHANGHONG,CHL1955BC,Australia,China,46.0,947.1,LCD,0.88,0.0,0.0,36.83,4.0,4.456,139.0,Approved,2013-06-15,,
46113,CHANGHONG,CHL1955BB,Australia,China,46.0,947.1,LCD,0.88,0.0,0.0,36.83,4.0,4.456,139.0,Approved,2013-06-15,,
46113,CHANGHONG,CHL1955BA,Australia,China,46.0,947.1,LCD,0.88,0.0,0.0,36.83,4.0,4.456,139.0,Approved,2013-06-15,,
46113,CHANGHONG,CHL1955BF,Australia,China,46.0,947.1,LCD,0.88,0.0,0.0,36.83,4.0,4.456,139.0,Approved,2013-06-15,,
46113,CHANGHONG,CHL1955BS,Australia,China,46.0,947.1,LCD,0.88,0.0,0.0,36.83,4.0,4.456,139.0,Approved,2013-06-15,,
46113,CHANGHONG,CHL1955B,Australia,China,46.0,947.1,LCD,0.88,0.0,0.0,36.83,4.0,4.456,139.0,Approved,2013-06-15,,
46017,AWA,LC-47G58,Australia,China,119.0,6111.98,LCD,1.4,0.0,0.0,220.0,2.5,2.523,885.0,Approved,2013-06-15,,
48689,MAAK,LTV4011D,"Australia,New Zealand",China,100.0,4411.6,LCD,0.8,63.7,0.17,159.6,3.0,3.046,591.0,Approved,2015-03-09,,
45998,TEAC,LCD328HD,"Australia,New Zealand",China,80.4,2765.0,LCD,0.84,0.0,0.0,92.17,3.5,3.768,341.0,Approved,2013-06-15,,
60777,LG,55LW7200-AA,"Australia,New Zealand",China,138.78,8230.1,LCD,0.08,0.0,0.0,88.74,7.0,7.409,390.0,Approved,2016-09-07,,
60776,LG,42LV355H-TA,"Australia,New Zealand","""Korea, Republic of""",106.73,4867.7,LCD,0.19,0.0,0.0,71.15,6.0,6.467,300.0,Approved,2016-09-07,,
60774,LG,42LV3300-TG,"Australia,New Zealand",Viet Nam,106.73,4867.7,LCD,0.18,0.0,0.0,54.54,7.0,7.284,250.0,Approved,2016-09-07,,
60773,LG,47LW7200-AA,"Australia,New Zealand",China,119.29,6080.2,LCD,0.08,0.0,0.0,66.54,7.0,7.659,280.0,Approved,2016-09-07,,
60767,LG,32LV3300-TG,"Australia,New Zealand",Viet Nam,80.04,2737.1,LCD,0.18,0.0,0.0,31.02,7.0,7.657,142.0,Approved,2016-09-07,,
45783,JVC,LT-47DG1,"Australia,New Zealand",China,119.4,6080.256,LCD,0.8183,0.0,0.0,164.67,4.0,4.199,606.0,Approved,2013-06-15,,
60387,LG,26LK330-TH,"Australia,New Zealand",Indonesia,66.05,1863.9,LCD,0.26,0.0,0.0,51.18,4.5,4.527,213.0,Approved,2016-08-30,,
57885,LG,65LW6500-TA,"Australia,New Zealand","""Korea, Republic of""",163.9,11478.0,LCD,0.09,0.0,0.0,155.5,6.0,6.461,657.0,Approved,2016-05-05,,
57884,LG,32LW4500-TA,"Australia,New Zealand",Indonesia,80.13,2744.0,LCD,0.08,0.0,0.0,70.2,4.5,4.624,280.0,Approved,2016-05-05,,
57662,LG,32LV3400-TA,"Australia,New Zealand",Indonesia,80.13,2744.0,LCD,0.09,0.0,0.0,47.28,6.0,6.268,194.0,Approved,2016-05-05,,
57661,LG,42LV3400-TA,"Australia,New Zealand",Indonesia,106.73,4867.7,LCD,0.09,0.0,0.0,75.66,6.0,6.32,310.0,Approved,2016-05-05,,
57334,LG,47LW4500-TA,"Australia,New Zealand",Indonesia,119.29,6080.2,LCD,0.08,0.0,0.0,68.94,7.0,7.502,290.0,Approved,2016-04-17,,
57121,LG,32LD462B-TA,"Australia,New Zealand","Indonesia,""Korea, Republic of""",80.13,2743.3,LCD,0.26,0.0,0.0,74.22,4.0,4.167,310.0,Approved,2016-04-17,,
57120,LG,37LD462B-TA,"Australia,New Zealand",Indonesia,94.01,3776.6,LCD,0.26,0.0,0.0,84.24,4.5,4.799,350.0,Approved,2016-04-17,,
57118,LG,42LD462B-TA,"Australia,New Zealand",Indonesia,106.73,4867.7,LCD,0.26,0.0,0.0,112.6,4.5,4.62,453.0,Approved,2016-04-17,,
57117,LG,47LD462B-TA,"Australia,New Zealand",Indonesia,119.29,6080.2,LCD,0.26,0.0,0.0,142.9,4.5,4.569,558.0,Approved,2016-04-17,,
57115,LG,22LK335C-TB,"Australia,New Zealand",Indonesia,54.77,1281.3,LCD,0.24,0.0,0.0,34.44,5.0,5.252,140.0,Approved,2016-04-17,,
57114,LG,32LK335C-TB,"Australia,New Zealand",Indonesia,80.04,2737.1,LCD,0.26,0.0,0.0,75.78,4.0,4.231,305.0,Approved,2016-04-17,,
57113,LG,26LK335C-TB,"Australia,New Zealand",Indonesia,66.05,1863.9,LCD,0.24,0.0,0.0,54.06,4.0,4.423,218.0,Approved,2016-04-17,,
56533,LG,32LV3730-TD,"Australia,New Zealand",Indonesia,80.13,2744.0,LCD,0.07,0.0,0.0,55.38,5.0,5.466,232.0,Approved,2016-03-15,,
56525,BAUHN,MD21067 AUS-A,"Australia,Fiji,New Zealand",China,58.42,1458.3,LCD (LED),0.38,0.0,0.0,32.83,6.0,6.252,122.0,Approved,2016-04-19,,
56163,LG,55LW6500-TA,"Australia,New Zealand","""Korea, Republic of""",138.78,8230.1,LCD,0.07,0.0,0.0,76.74,7.0,7.894,350.0,Approved,2016-02-08,,
56160,LG,55LV5500-TA,"Australia,New Zealand","""Korea, Republic of""",138.78,8230.1,LCD,0.07,0.0,0.0,93.24,7.0,7.525,380.0,Approved,2016-02-08,,
55859,LG,22LK330-TB,"Australia,New Zealand",Indonesia,54.77,1281.3,LCD,0.24,0.0,0.0,34.44,5.0,5.252,140.0,Approved,2016-02-01,,
55851,LG,32LK330-TB,"Australia,New Zealand",Indonesia,80.04,2737.1,LCD,0.26,0.0,0.0,74.16,4.0,4.305,300.0,Approved,2016-02-01,,
49631,LG,32LD650-TA,"Australia,New Zealand",Indonesia,81.28,2744.0,LCD,0.2,0.0,0.0,85.08,3.5,3.714,343.0,Approved,2015-02-20,,
49062,MAAK,LTV4711D,"Australia,New Zealand",China,118.44,6080.3,LCD,0.62,252.7,0.17,255.9,2.0,2.17,953.0,Approved,2015-03-09,,
45779,JVC,LT-42DG1,"Australia,New Zealand",China,105.0,4867.5738,LCD,0.8719,0.0,0.0,165.75,3.0,3.287,610.0,Approved,2013-06-15,,
45743,JVC,LT-32DZ1,"Australia,New Zealand",China,80.0,2743.82,LCD,0.7155,0.0,0.0,88.37,3.5,3.928,327.0,Approved,2013-06-15,,
57663,LG,42LW4500-TA,"Australia,New Zealand",Indonesia,106.73,4867.7,LCD,0.09,0.0,0.0,70.5,6.0,6.467,300.0,Approved,2016-05-05,,
56049,LG,47LW5700-TA,"Australia,New Zealand",Indonesia,119.29,6080.2,LCD,0.07,0.0,0.0,66.48,7.0,7.659,280.0,Approved,2016-03-15,,
60775,LG,55LV355H-TA,"Australia,New Zealand","""Korea, Republic of""",138.78,8230.1,LCD,0.21,0.0,0.0,97.51,7.0,7.409,390.0,Approved,2016-09-07,,
59986,LG,32LK330-TH,"Australia,New Zealand",Indonesia,80.04,2737.1,LCD,0.28,0.0,0.0,72.72,4.0,4.305,300.0,Approved,2016-08-09,,
55860,LG,42LK450-TA,"Australia,New Zealand",Indonesia,106.73,4867.7,LCD,0.2,0.0,0.0,101.0,5.0,5.178,400.0,Approved,2016-02-01,,
58140,VUE,VUE32HD,Australia,China,80.038,2736.8,LCD,0.54,0.0,0.0,109.66,2.5,2.982,403.0,Approved,2013-06-15,,
56559,PHILIPS,42HFL4372D/10,"Australia,Fiji,New Zealand","China,Belgium,Hungary,Poland",107.0,4882.5,LCD,0.21,0.0,0.0,94.54,5.5,5.827,347.0,Approved,2013-06-15,,
56387,PHILIPS,52PFL5605H/12,"Australia,Fiji,New Zealand","China,Belgium,Hungary,Poland",132.0,7463.5,LCD (LED),0.13,0.0,0.0,76.01,8.0,8.507,279.0,Approved,2013-06-15,,
55263,TEAC,LEDV1982HD,Australia,China,48.0,944.2,LCD (LED),0.59,0.0,0.0,38.7,4.0,4.078,151.0,Approved,2013-06-15,,
55258,Eurolab,LE-32G90GD,Australia,China,80.0,2782.5,LCD,0.88,0.0,0.0,108.85,3.0,3.053,402.0,Approved,2013-06-15,,
55251,Eurolab,LC-46G91,Australia,China,115.0,5836.3,LCD,0.91,0.0,0.0,223.27,2.5,2.68,820.0,Approved,2013-06-15,,
55248,Eurolab,LC-55G77B,Australia,China,137.5,8322.8,LCD,0.37,0.0,0.0,254.38,3.5,3.556,931.0,Approved,2013-06-15,,
55245,Eurolab,LE-42G90D,Australia,China,105.0,4882.5,LCD (LED),0.79,0.0,0.0,128.43,4.0,4.439,473.0,Approved,2013-06-15,,
55242,PHILIPS,26HFL4372D/10,"Australia,Fiji,New Zealand","China,Belgium,Hungary,Poland",66.0,1868.8,LCD,0.27,0.0,0.0,30.9,7.0,7.298,115.0,Approved,2013-06-15,,
55236,PHILIPS,46PFL5605H/12,"Australia,Fiji,New Zealand","China,Belgium,Hungary,Poland",117.0,5827.4,LCD,0.12,0.0,0.0,68.71,7.0,7.961,252.0,Approved,2013-06-15,,
55231,PHILIPS,32PFL5605H/12,"Australia,Fiji,New Zealand","China,Belgium,Hungary,Poland",80.0,2750.1,LCD,0.13,0.0,0.0,51.98,6.0,6.346,191.0,Approved,2013-06-15,,
